checkin_id,user_id,checkin_date,mood,faith_state,topic,tone
c_0004952,u_01492,2025-01-26,low,at_peace,burnout,light_islamic
c_0004953,u_01492,2025-01-29,neutral,at_peace,self,universal
c_0004954,u_01492,2025-01-31,low,at_peace,burnout,light_islamic
c_0004955,u_01493,2025-03-31,neutral,,purpose,light_islamic
c_0004956,u_01493,2025-04-02,good,,anxiety,deeper_faith
c_0004957,u_01493,2025-04-04,neutral,distant,habits,universal
c_0004958,u_01493,2025-04-05,very_low,questioning,relationships,deeper_faith
c_0004959,u_01493,2025-04-13,low,at_peace,confidence,light_islamic
c_0004960,u_01493,2025-04-15,neutral,distant,confidence,deeper_faith
c_0004961,u_01493,2025-04-20,neutral,at_peace,confidence,light_islamic
c_0004962,u_01493,2025-04-29,grateful,distant,anxiety,light_islamic
c_0004963,u_01496,2025-03-17,good,,work,universal
c_0004964,u_01496,2025-03-22,good,distant,anxiety,universal
c_0004965,u_01496,2025-03-25,good,at_peace,faith,light_islamic
c_0004966,u_01496,2025-03-27,very_low,at_peace,faith,light_islamic
c_0004967,u_01496,2025-04-10,good,at_peace,confidence,universal
c_0004968,u_01498,2025-10-15,good,,work,deeper_faith
c_0004969,u_01498,2025-10-16,grateful,,faith,light_islamic
c_0004970,u_01498,2025-10-17,neutral,,purpose,universal
c_0004971,u_01498,2025-10-22,good,questioning,self,deeper_faith
c_0004972,u_01498,2025-10-24,good,distant,faith,deeper_faith
c_0004973,u_01498,2025-11-05,low,at_peace,purpose,universal
c_0004974,u_01498,2025-11-08,good,distant,relationships,universal
c_0004975,u_01500,2025-12-20,low,,burnout,deeper_faith
c_0004976,u_01500,2025-12-22,low,,faith,light_islamic
c_0004977,u_01500,2026-01-03,low,questioning,purpose,universal
c_0004978,u_01500,2026-01-09,grateful,hurting,purpose,light_islamic
c_0004979,u_01500,2026-01-12,low,questioning,confidence,light_islamic
c_0004980,u_01504,2025-08-13,neutral,,habits,light_islamic
c_0004981,u_01504,2025-08-18,neutral,questioning,anxiety,light_islamic
c_0004982,u_01504,2025-08-23,neutral,at_peace,anxiety,universal
c_0004983,u_01504,2025-08-24,grateful,at_peace,work,universal
c_0004984,u_01504,2025-09-04,good,distant,anxiety,universal
c_0004985,u_01504,2025-09-05,good,hurting,relationships,light_islamic
c_0004986,u_01508,2025-06-04,low,,burnout,light_islamic
c_0004987,u_01508,2025-06-05,very_low,,habits,light_islamic
c_0004988,u_01508,2025-06-11,good,at_peace,self,deeper_faith
c_0004989,u_01508,2025-06-12,grateful,questioning,gratitude,universal
c_0004990,u_01508,2025-06-17,neutral,at_peace,relationships,deeper_faith
c_0004991,u_01508,2025-06-29,good,distant,confidence,light_islamic
c_0004992,u_01508,2025-06-30,grateful,at_peace,burnout,light_islamic
c_0004993,u_01511,2025-12-16,good,,self,light_islamic
c_0004994,u_01511,2025-12-21,neutral,distant,work,light_islamic
c_0004995,u_01511,2026-01-09,neutral,distant,habits,universal
c_0004996,u_01511,2026-01-10,good,at_peace,purpose,light_islamic
c_0004997,u_01512,2025-09-05,low,,relationships,universal
c_0004998,u_01512,2025-09-08,grateful,,relationships,universal
c_0004999,u_01512,2025-09-11,grateful,at_peace,faith,light_islamic
c_0005000,u_01512,2025-09-26,grateful,at_peace,burnout,deeper_faith
c_0005001,u_01512,2025-10-03,low,at_peace,purpose,light_islamic
c_0005002,u_01517,2025-03-15,neutral,,self,deeper_faith
c_0005003,u_01517,2025-03-19,very_low,at_peace,gratitude,light_islamic
c_0005004,u_01517,2025-03-21,neutral,distant,purpose,light_islamic
c_0005005,u_01517,2025-03-23,neutral,at_peace,purpose,universal
c_0005006,u_01517,2025-03-24,grateful,at_peace,relationships,deeper_faith
c_0005007,u_01517,2025-03-27,low,distant,self,universal
c_0005008,u_01517,2025-04-02,good,questioning,burnout,light_islamic
c_0005009,u_01517,2025-04-05,grateful,hurting,faith,universal
c_0005010,u_01517,2025-04-06,neutral,at_peace,faith,universal
c_0005011,u_01517,2025-04-09,grateful,at_peace,anxiety,deeper_faith
c_0005012,u_01518,2025-07-18,grateful,,burnout,light_islamic
c_0005013,u_01518,2025-07-19,grateful,,faith,universal
c_0005014,u_01518,2025-07-22,good,at_peace,work,universal
c_0005015,u_01518,2025-07-23,good,hurting,purpose,light_islamic
c_0005016,u_01518,2025-07-24,neutral,at_peace,purpose,light_islamic
c_0005017,u_01518,2025-07-26,good,distant,purpose,universal
c_0005018,u_01518,2025-07-29,neutral,questioning,confidence,deeper_faith
c_0005019,u_01518,2025-08-02,neutral,hurting,anxiety,light_islamic
c_0005020,u_01518,2025-08-13,good,hurting,gratitude,universal
c_0005021,u_01520,2025-11-23,neutral,,relationships,universal
c_0005022,u_01520,2025-11-24,good,,self,light_islamic
c_0005023,u_01520,2025-11-29,good,at_peace,self,universal
c_0005024,u_01520,2025-11-30,good,distant,anxiety,light_islamic
c_0005025,u_01520,2025-12-15,neutral,at_peace,habits,light_islamic
c_0005026,u_01521,2025-02-07,good,,purpose,light_islamic
c_0005027,u_01521,2025-02-08,good,,confidence,light_islamic
c_0005028,u_01521,2025-02-13,neutral,at_peace,anxiety,deeper_faith
c_0005029,u_01521,2025-02-16,neutral,at_peace,confidence,deeper_faith
c_0005030,u_01521,2025-03-09,grateful,questioning,relationships,light_islamic
c_0005031,u_01523,2025-12-28,neutral,,gratitude,universal
c_0005032,u_01523,2026-01-12,neutral,at_peace,burnout,light_islamic
c_0005033,u_01523,2026-01-19,good,questioning,habits,deeper_faith
c_0005034,u_01523,2026-01-20,neutral,at_peace,confidence,universal
c_0005035,u_01524,2025-09-17,good,,relationships,light_islamic
c_0005036,u_01524,2025-09-22,grateful,at_peace,self,universal
c_0005037,u_01524,2025-09-28,neutral,at_peace,self,universal
c_0005038,u_01524,2025-10-13,low,at_peace,confidence,light_islamic
c_0005039,u_01524,2025-10-16,very_low,at_peace,burnout,universal
c_0005040,u_01528,2025-02-26,good,,purpose,light_islamic
c_0005041,u_01528,2025-03-02,good,hurting,anxiety,deeper_faith
c_0005042,u_01528,2025-03-04,good,at_peace,faith,light_islamic
c_0005043,u_01528,2025-03-11,good,at_peace,faith,universal
c_0005044,u_01528,2025-03-13,good,questioning,relationships,deeper_faith
c_0005045,u_01528,2025-03-17,neutral,at_peace,relationships,universal
c_0005046,u_01528,2025-03-22,low,at_peace,purpose,universal
c_0005047,u_01530,2025-07-14,good,,burnout,light_islamic
c_0005048,u_01530,2025-07-16,good,,self,light_islamic
c_0005049,u_01530,2025-07-18,good,at_peace,confidence,universal
c_0005050,u_01530,2025-07-23,very_low,at_peace,confidence,universal
c_0005051,u_01530,2025-07-26,good,questioning,habits,universal
c_0005052,u_01530,2025-07-27,neutral,questioning,self,light_islamic
c_0005053,u_01530,2025-08-07,good,questioning,relationships,universal
c_0005054,u_01531,2025-02-19,good,,habits,light_islamic
c_0005055,u_01531,2025-02-20,neutral,,anxiety,universal
c_0005056,u_01531,2025-02-22,neutral,,faith,deeper_faith
c_0005057,u_01531,2025-02-23,low,distant,anxiety,light_islamic
c_0005058,u_01531,2025-02-28,low,at_peace,faith,light_islamic
c_0005059,u_01531,2025-03-02,low,distant,relationships,universal
c_0005060,u_01531,2025-03-03,grateful,at_peace,self,deeper_faith
c_0005061,u_01531,2025-03-05,low,distant,work,universal
c_0005062,u_01531,2025-03-06,very_low,at_peace,anxiety,light_islamic
c_0005063,u_01531,2025-03-08,good,questioning,relationships,deeper_faith
c_0005064,u_01531,2025-03-12,neutral,at_peace,burnout,light_islamic
c_0005065,u_01531,2025-03-18,low,at_peace,faith,universal
c_0005066,u_01531,2025-03-20,good,distant,purpose,universal
c_0005067,u_01533,2025-01-02,neutral,,confidence,light_islamic
c_0005068,u_01533,2025-01-04,good,,self,universal
c_0005069,u_01533,2025-01-07,grateful,distant,burnout,light_islamic
c_0005070,u_01533,2025-01-15,neutral,distant,habits,universal
c_0005071,u_01533,2025-01-16,very_low,questioning,burnout,light_islamic
c_0005072,u_01533,2025-01-21,good,at_peace,confidence,deeper_faith
c_0005073,u_01533,2025-01-22,good,at_peace,anxiety,universal
c_0005074,u_01536,2025-09-28,grateful,,gratitude,universal
c_0005075,u_01536,2025-10-15,good,at_peace,self,universal
c_0005076,u_01539,2025-11-21,good,,anxiety,universal
c_0005077,u_01539,2025-11-26,good,at_peace,habits,universal
c_0005078,u_01539,2025-11-30,low,questioning,purpose,universal
c_0005079,u_01539,2025-12-12,neutral,distant,faith,deeper_faith
c_0005080,u_01539,2025-12-16,neutral,distant,work,light_islamic
c_0005081,u_01539,2025-12-17,good,questioning,purpose,deeper_faith
c_0005082,u_01539,2025-12-18,good,questioning,habits,light_islamic
c_0005083,u_01539,2025-12-19,good,distant,purpose,universal
c_0005084,u_01539,2025-12-20,low,at_peace,relationships,universal
c_0005085,u_01539,2025-12-21,low,at_peace,relationships,light_islamic
c_0005086,u_01549,2025-03-31,good,,relationships,light_islamic
c_0005087,u_01549,2025-04-02,low,,burnout,light_islamic
c_0005088,u_01549,2025-04-08,good,distant,faith,universal
c_0005089,u_01549,2025-04-14,good,distant,relationships,universal
c_0005090,u_01550,2025-06-06,good,,work,universal
c_0005091,u_01550,2025-06-08,neutral,,gratitude,universal
c_0005092,u_01550,2025-06-14,neutral,at_peace,faith,universal
c_0005093,u_01550,2025-06-17,good,at_peace,faith,universal
c_0005094,u_01550,2025-06-19,good,questioning,work,deeper_faith
c_0005095,u_01550,2025-06-20,good,at_peace,relationships,universal
c_0005096,u_01550,2025-06-22,good,hurting,gratitude,light_islamic
c_0005097,u_01551,2025-07-05,good,,habits,light_islamic
c_0005098,u_01551,2025-07-11,good,at_peace,habits,universal
c_0005099,u_01551,2025-07-13,good,questioning,relationships,light_islamic
c_0005100,u_01551,2025-07-14,good,distant,burnout,universal
c_0005101,u_01551,2025-07-15,good,at_peace,self,universal
c_0005102,u_01551,2025-07-23,grateful,hurting,faith,light_islamic
c_0005103,u_01551,2025-07-24,neutral,at_peace,anxiety,light_islamic
c_0005104,u_01551,2025-08-02,neutral,hurting,anxiety,light_islamic
c_0005105,u_01553,2025-10-01,neutral,,gratitude,universal
c_0005106,u_01553,2025-10-03,good,,burnout,deeper_faith
c_0005107,u_01553,2025-10-07,grateful,at_peace,gratitude,light_islamic
c_0005108,u_01553,2025-10-09,good,questioning,faith,deeper_faith
c_0005109,u_01553,2025-10-15,low,at_peace,gratitude,light_islamic
c_0005110,u_01553,2025-10-20,neutral,at_peace,habits,deeper_faith
c_0005111,u_01553,2025-10-21,low,at_peace,burnout,universal
c_0005112,u_01554,2025-09-25,neutral,,self,light_islamic
c_0005113,u_01554,2025-09-26,neutral,,gratitude,light_islamic
c_0005114,u_01554,2025-09-27,neutral,,self,universal
c_0005115,u_01554,2025-09-28,good,,anxiety,deeper_faith
c_0005116,u_01554,2025-10-04,good,at_peace,anxiety,universal
c_0005117,u_01554,2025-10-05,good,questioning,anxiety,universal
c_0005118,u_01554,2025-10-07,neutral,questioning,self,light_islamic
c_0005119,u_01554,2025-10-09,good,at_peace,self,light_islamic
c_0005120,u_01554,2025-10-23,good,questioning,gratitude,universal
c_0005121,u_01558,2025-03-31,neutral,,habits,light_islamic
c_0005122,u_01558,2025-04-05,good,at_peace,relationships,universal
c_0005123,u_01558,2025-04-06,neutral,at_peace,relationships,universal
c_0005124,u_01558,2025-04-17,grateful,at_peace,work,universal
c_0005125,u_01558,2025-04-26,good,at_peace,gratitude,light_islamic
c_0005126,u_01562,2025-08-21,low,,work,light_islamic
c_0005127,u_01562,2025-09-11,neutral,distant,confidence,light_islamic
c_0005128,u_01564,2025-07-25,good,,purpose,universal
c_0005129,u_01564,2025-07-26,neutral,,relationships,universal
c_0005130,u_01564,2025-07-29,good,questioning,self,universal
c_0005131,u_01564,2025-08-08,good,at_peace,self,light_islamic
c_0005132,u_01564,2025-08-12,neutral,questioning,purpose,universal
c_0005133,u_01564,2025-08-13,good,at_peace,habits,light_islamic
c_0005134,u_01564,2025-08-16,good,distant,purpose,deeper_faith
c_0005135,u_01565,2025-03-31,neutral,,burnout,universal
c_0005136,u_01565,2025-04-01,neutral,,relationships,universal
c_0005137,u_01565,2025-04-05,grateful,hurting,purpose,light_islamic
c_0005138,u_01565,2025-04-07,good,at_peace,burnout,deeper_faith
c_0005139,u_01565,2025-04-09,neutral,questioning,faith,universal
c_0005140,u_01565,2025-04-12,grateful,at_peace,relationships,universal
c_0005141,u_01565,2025-04-18,good,questioning,work,deeper_faith
c_0005142,u_01565,2025-04-21,grateful,distant,purpose,universal
c_0005143,u_01565,2025-04-30,good,at_peace,gratitude,light_islamic
c_0005144,u_01566,2025-05-21,neutral,,purpose,deeper_faith
c_0005145,u_01566,2025-05-22,good,,anxiety,light_islamic
c_0005146,u_01566,2025-05-23,neutral,,purpose,universal
c_0005147,u_01566,2025-05-24,very_low,,gratitude,universal
c_0005148,u_01566,2025-05-30,neutral,questioning,gratitude,deeper_faith
c_0005149,u_01566,2025-06-02,low,at_peace,work,deeper_faith
c_0005150,u_01566,2025-06-07,neutral,at_peace,burnout,light_islamic
c_0005151,u_01566,2025-06-16,good,hurting,burnout,universal
c_0005152,u_01568,2025-07-13,good,,anxiety,universal
c_0005153,u_01568,2025-07-15,very_low,,relationships,universal
c_0005154,u_01568,2025-07-22,good,at_peace,self,universal
c_0005155,u_01568,2025-07-23,good,questioning,relationships,deeper_faith
c_0005156,u_01568,2025-08-08,grateful,at_peace,work,universal
c_0005157,u_01569,2025-10-15,low,,habits,universal
c_0005158,u_01569,2025-10-17,grateful,,faith,light_islamic
c_0005159,u_01569,2025-10-22,good,distant,burnout,light_islamic
c_0005160,u_01569,2025-10-24,grateful,distant,faith,light_islamic
c_0005161,u_01569,2025-10-25,neutral,at_peace,habits,light_islamic
c_0005162,u_01569,2025-10-30,neutral,hurting,anxiety,universal
c_0005163,u_01569,2025-10-31,good,questioning,purpose,light_islamic
c_0005164,u_01569,2025-11-09,good,distant,faith,light_islamic
c_0005165,u_01570,2025-05-08,low,,burnout,deeper_faith
c_0005166,u_01570,2025-05-10,good,,burnout,light_islamic
c_0005167,u_01570,2025-05-11,neutral,,gratitude,universal
c_0005168,u_01570,2025-05-25,low,questioning,relationships,light_islamic
c_0005169,u_01570,2025-05-29,good,at_peace,habits,deeper_faith
c_0005170,u_01570,2025-06-04,good,at_peace,work,light_islamic
c_0005171,u_01570,2025-06-05,grateful,hurting,faith,light_islamic
c_0005172,u_01571,2025-10-26,good,,habits,light_islamic
c_0005173,u_01571,2025-10-27,grateful,,faith,deeper_faith
c_0005174,u_01571,2025-10-28,neutral,,anxiety,universal
c_0005175,u_01571,2025-11-03,neutral,distant,confidence,universal
c_0005176,u_01572,2025-08-28,good,,anxiety,universal
c_0005177,u_01572,2025-08-29,neutral,,burnout,universal
c_0005178,u_01572,2025-08-30,neutral,,confidence,deeper_faith
c_0005179,u_01572,2025-09-09,good,at_peace,confidence,light_islamic
c_0005180,u_01573,2025-07-09,neutral,,faith,universal
c_0005181,u_01573,2025-07-13,neutral,at_peace,work,light_islamic
c_0005182,u_01573,2025-07-15,low,distant,faith,universal
c_0005183,u_01573,2025-08-01,low,distant,purpose,universal
c_0005184,u_01574,2025-07-29,good,,self,universal
c_0005185,u_01574,2025-07-30,grateful,,confidence,light_islamic
c_0005186,u_01574,2025-08-01,neutral,,burnout,deeper_faith
c_0005187,u_01574,2025-08-03,good,at_peace,burnout,deeper_faith
c_0005188,u_01574,2025-08-04,neutral,at_peace,self,universal
c_0005189,u_01574,2025-08-06,very_low,distant,gratitude,universal
c_0005190,u_01574,2025-08-07,grateful,distant,gratitude,deeper_faith
c_0005191,u_01574,2025-08-12,grateful,hurting,self,light_islamic
c_0005192,u_01574,2025-08-13,good,hurting,gratitude,light_islamic
c_0005193,u_01574,2025-08-18,good,at_peace,gratitude,universal
c_0005194,u_01574,2025-08-21,grateful,at_peace,confidence,universal
c_0005195,u_01574,2025-08-24,good,at_peace,self,deeper_faith
c_0005196,u_01575,2025-09-19,neutral,,anxiety,universal
c_0005197,u_01575,2025-09-21,good,,habits,universal
c_0005198,u_01575,2025-09-24,good,distant,anxiety,deeper_faith
c_0005199,u_01575,2025-09-28,good,at_peace,burnout,universal
c_0005200,u_01576,2025-10-07,good,,self,light_islamic
c_0005201,u_01576,2025-10-08,good,,gratitude,universal
c_0005202,u_01576,2025-10-10,low,,gratitude,universal
c_0005203,u_01576,2025-10-14,good,questioning,anxiety,light_islamic
c_0005204,u_01576,2025-10-17,neutral,distant,gratitude,light_islamic
c_0005205,u_01576,2025-10-20,good,at_peace,anxiety,deeper_faith
c_0005206,u_01576,2025-10-23,good,distant,purpose,universal
c_0005207,u_01576,2025-11-01,grateful,questioning,habits,light_islamic
c_0005208,u_01580,2025-12-16,grateful,,habits,light_islamic
c_0005209,u_01580,2025-12-18,very_low,,work,universal
c_0005210,u_01580,2025-12-19,good,,gratitude,universal
c_0005211,u_01580,2025-12-20,low,at_peace,habits,light_islamic
c_0005212,u_01580,2025-12-25,neutral,at_peace,relationships,deeper_faith
c_0005213,u_01580,2025-12-27,good,questioning,self,light_islamic
c_0005214,u_01580,2026-01-01,good,questioning,gratitude,universal
c_0005215,u_01580,2026-01-02,very_low,questioning,relationships,light_islamic
c_0005216,u_01580,2026-01-06,good,at_peace,burnout,light_islamic
c_0005217,u_01580,2026-01-07,good,distant,habits,light_islamic
c_0005218,u_01580,2026-01-15,good,hurting,relationships,universal
c_0005219,u_01585,2025-11-10,good,,relationships,universal
c_0005220,u_01585,2025-11-13,low,,purpose,universal
c_0005221,u_01585,2025-11-16,neutral,hurting,confidence,universal
c_0005222,u_01588,2025-07-02,grateful,,anxiety,universal
c_0005223,u_01588,2025-07-04,grateful,,gratitude,universal
c_0005224,u_01588,2025-07-05,good,,confidence,light_islamic
c_0005225,u_01588,2025-07-07,low,distant,self,deeper_faith
c_0005226,u_01588,2025-07-11,grateful,at_peace,self,deeper_faith
c_0005227,u_01588,2025-07-14,neutral,distant,relationships,light_islamic
c_0005228,u_01588,2025-07-27,neutral,at_peace,anxiety,universal
c_0005229,u_01589,2025-05-01,neutral,,self,universal
c_0005230,u_01589,2025-05-03,neutral,,faith,deeper_faith
c_0005231,u_01589,2025-05-04,neutral,,habits,light_islamic
c_0005232,u_01589,2025-05-05,good,distant,confidence,universal
c_0005233,u_01589,2025-05-06,good,hurting,purpose,universal
c_0005234,u_01589,2025-05-07,neutral,questioning,anxiety,universal
c_0005235,u_01589,2025-05-13,good,at_peace,confidence,universal
c_0005236,u_01589,2025-05-20,neutral,distant,faith,light_islamic
c_0005237,u_01589,2025-05-22,neutral,questioning,burnout,light_islamic
c_0005238,u_01591,2025-06-18,low,,purpose,universal
c_0005239,u_01591,2025-06-19,grateful,,work,deeper_faith
c_0005240,u_01591,2025-06-20,neutral,,faith,universal
c_0005241,u_01591,2025-06-21,low,,self,light_islamic
c_0005242,u_01591,2025-06-24,good,questioning,burnout,deeper_faith
c_0005243,u_01591,2025-06-25,good,at_peace,work,deeper_faith
c_0005244,u_01591,2025-07-03,neutral,at_peace,anxiety,universal
c_0005245,u_01591,2025-07-05,neutral,at_peace,confidence,deeper_faith
