entry_id,user_id,created_at,mood,topic,tone,faith_state,word_count,sentiment_score,sentiment_label,sentiment_analyzed
j_0003501,u_01406,2025-05-28 21:57:00,neutral,confidence,universal,at_peace,118,-0.068,neutral,True
j_0003502,u_01406,2025-05-31 09:13:00,very_low,relationships,universal,questioning,67,-0.667,negative,True
j_0003503,u_01406,2025-06-02 14:00:00,good,relationships,light_islamic,at_peace,21,0.231,positive,True
j_0003504,u_01406,2025-06-04 18:54:00,neutral,confidence,light_islamic,at_peace,22,0.166,positive,True
j_0003505,u_01408,2025-03-28 19:51:00,very_low,burnout,light_islamic,,121,-0.64,negative,True
j_0003506,u_01408,2025-04-08 17:13:00,good,self,universal,distant,28,0.151,positive,True
j_0003507,u_01408,2025-04-18 12:48:00,good,relationships,universal,at_peace,59,0.774,positive,True
j_0003508,u_01412,2025-01-23 19:13:00,low,burnout,universal,,129,-0.504,negative,True
j_0003509,u_01412,2025-01-24 18:26:00,grateful,habits,deeper_faith,,68,0.553,positive,True
j_0003510,u_01412,2025-01-30 13:35:00,neutral,gratitude,light_islamic,at_peace,136,-0.0,neutral,True
j_0003511,u_01412,2025-01-31 21:54:00,neutral,gratitude,universal,hurting,63,0.206,positive,True
j_0003512,u_01412,2025-02-01 15:00:00,neutral,gratitude,light_islamic,distant,54,-0.1,neutral,True
j_0003513,u_01412,2025-02-02 16:24:00,good,burnout,light_islamic,at_peace,68,0.374,positive,True
j_0003514,u_01412,2025-02-08 11:23:00,neutral,work,universal,distant,14,0.123,neutral,True
j_0003515,u_01412,2025-02-15 09:10:00,good,self,light_islamic,distant,65,0.334,positive,True
j_0003516,u_01413,2025-11-27 09:41:00,good,self,deeper_faith,,39,0.394,positive,True
j_0003517,u_01413,2025-11-29 07:43:00,very_low,anxiety,universal,,61,-0.545,negative,True
j_0003518,u_01413,2025-12-02 14:10:00,low,self,light_islamic,questioning,38,-0.037,neutral,True
j_0003519,u_01413,2025-12-04 11:16:00,good,work,light_islamic,at_peace,112,0.074,neutral,True
j_0003520,u_01413,2025-12-16 11:13:00,grateful,work,universal,hurting,31,0.728,positive,True
j_0003521,u_01414,2025-01-14 19:17:00,good,self,light_islamic,,63,0.456,positive,True
j_0003522,u_01414,2025-01-27 15:03:00,neutral,habits,light_islamic,at_peace,60,0.112,neutral,True
j_0003523,u_01414,2025-02-07 19:38:00,low,confidence,universal,at_peace,34,-0.259,negative,True
j_0003524,u_01415,2025-12-08 18:57:00,neutral,gratitude,universal,at_peace,51,-0.441,negative,True
j_0003525,u_01415,2025-12-23 21:37:00,neutral,confidence,universal,hurting,253,-0.135,neutral,True
j_0003526,u_01415,2025-12-26 13:14:00,low,burnout,universal,at_peace,64,-0.232,negative,True
j_0003527,u_01415,2025-12-29 21:00:00,good,anxiety,light_islamic,hurting,73,0.159,positive,True
j_0003528,u_01419,2025-05-21 22:03:00,good,faith,universal,,99,0.172,positive,True
j_0003529,u_01419,2025-05-22 15:05:00,good,gratitude,light_islamic,,23,0.75,positive,True
j_0003530,u_01419,2025-05-24 11:05:00,very_low,self,universal,,45,-0.618,negative,True
j_0003531,u_01419,2025-06-05 09:25:00,neutral,confidence,deeper_faith,questioning,43,0.042,neutral,True
j_0003532,u_01420,2025-07-05 11:56:00,good,self,light_islamic,,64,0.139,neutral,True
j_0003533,u_01420,2025-07-06 21:16:00,neutral,relationships,light_islamic,,42,-0.123,neutral,True
j_0003534,u_01420,2025-07-07 08:36:00,good,purpose,deeper_faith,,147,0.324,positive,True
j_0003535,u_01420,2025-07-08 21:00:00,good,burnout,universal,,37,0.273,positive,True
j_0003536,u_01420,2025-07-14 17:01:00,neutral,faith,light_islamic,at_peace,88,0.013,neutral,True
j_0003537,u_01420,2025-07-15 21:33:00,good,purpose,light_islamic,questioning,260,0.323,positive,True
j_0003538,u_01420,2025-07-18 12:28:00,good,self,light_islamic,distant,310,0.303,positive,True
j_0003539,u_01420,2025-07-22 16:15:00,grateful,confidence,universal,hurting,51,0.791,positive,True
j_0003540,u_01420,2025-07-23 17:49:00,neutral,faith,deeper_faith,distant,51,-0.089,neutral,True
j_0003541,u_01423,2025-09-16 13:37:00,grateful,habits,universal,,46,0.799,positive,True
j_0003542,u_01423,2025-09-19 10:13:00,neutral,anxiety,universal,at_peace,43,0.035,neutral,True
j_0003543,u_01423,2025-09-23 18:39:00,low,self,universal,at_peace,134,-0.143,neutral,True
j_0003544,u_01423,2025-10-05 10:02:00,low,burnout,deeper_faith,at_peace,123,0.032,neutral,True
j_0003545,u_01423,2025-10-06 20:07:00,grateful,relationships,light_islamic,at_peace,102,0.67,positive,True
j_0003546,u_01423,2025-10-11 12:33:00,neutral,burnout,universal,at_peace,18,-0.308,negative,True
j_0003547,u_01424,2025-12-22 17:51:00,good,confidence,deeper_faith,,80,0.498,positive,True
j_0003548,u_01424,2026-01-04 12:15:00,neutral,confidence,light_islamic,distant,637,0.201,positive,True
j_0003549,u_01424,2026-01-08 15:53:00,neutral,purpose,universal,at_peace,33,-0.041,neutral,True
j_0003550,u_01425,2025-04-09 17:06:00,low,habits,light_islamic,at_peace,64,-0.743,negative,True
j_0003551,u_01425,2025-04-10 13:43:00,good,anxiety,deeper_faith,at_peace,115,-0.291,negative,True
j_0003552,u_01425,2025-04-13 19:03:00,grateful,self,light_islamic,at_peace,143,0.536,positive,True
j_0003553,u_01425,2025-04-16 21:35:00,neutral,gratitude,light_islamic,questioning,83,-0.158,negative,True
j_0003554,u_01425,2025-04-28 20:20:00,grateful,relationships,light_islamic,questioning,62,0.701,positive,True
j_0003555,u_01425,2025-05-04 14:52:00,good,habits,universal,hurting,144,0.257,positive,True
j_0003556,u_01427,2025-04-17 15:13:00,neutral,faith,universal,,36,0.088,neutral,True
j_0003557,u_01427,2025-04-22 10:33:00,good,burnout,light_islamic,hurting,58,0.741,positive,True
j_0003558,u_01427,2025-04-23 10:30:00,neutral,work,light_islamic,at_peace,38,0.013,neutral,True
j_0003559,u_01427,2025-04-24 07:53:00,grateful,burnout,universal,at_peace,73,0.496,positive,True
j_0003560,u_01427,2025-05-04 13:56:00,good,purpose,universal,questioning,30,0.143,neutral,True
j_0003561,u_01427,2025-05-11 21:06:00,good,anxiety,deeper_faith,questioning,86,-0.048,neutral,True
j_0003562,u_01430,2025-10-22 14:19:00,low,habits,deeper_faith,at_peace,219,0.015,neutral,True
j_0003563,u_01430,2025-10-27 18:18:00,good,confidence,light_islamic,at_peace,13,0.189,positive,True
j_0003564,u_01430,2025-10-28 07:58:00,low,self,deeper_faith,at_peace,216,-0.481,negative,True
j_0003565,u_01431,2025-08-28 14:02:00,low,anxiety,universal,,34,-0.081,neutral,True
j_0003566,u_01431,2025-09-03 07:35:00,low,self,light_islamic,at_peace,69,-0.168,negative,True
j_0003567,u_01431,2025-09-18 13:34:00,neutral,self,universal,at_peace,46,0.039,neutral,True
j_0003568,u_01431,2025-09-25 12:43:00,good,self,light_islamic,at_peace,12,0.162,positive,True
j_0003569,u_01436,2025-09-15 16:54:00,good,gratitude,light_islamic,,95,0.309,positive,True
j_0003570,u_01436,2025-09-16 10:24:00,very_low,relationships,light_islamic,,113,-0.518,negative,True
j_0003571,u_01436,2025-09-23 09:40:00,neutral,habits,light_islamic,at_peace,195,-0.05,neutral,True
j_0003572,u_01436,2025-09-24 15:18:00,very_low,work,deeper_faith,at_peace,40,-0.332,negative,True
j_0003573,u_01436,2025-10-03 16:44:00,grateful,habits,light_islamic,at_peace,47,1.0,positive,True
j_0003574,u_01436,2025-10-05 17:12:00,grateful,faith,universal,questioning,118,0.704,positive,True
j_0003575,u_01436,2025-10-10 09:54:00,grateful,gratitude,universal,at_peace,17,0.672,positive,True
j_0003576,u_01436,2025-10-15 14:13:00,grateful,gratitude,light_islamic,hurting,132,0.489,positive,True
j_0003577,u_01438,2025-07-14 16:09:00,neutral,burnout,light_islamic,,50,0.153,positive,True
j_0003578,u_01438,2025-07-16 17:24:00,very_low,relationships,deeper_faith,distant,70,-0.275,negative,True
j_0003579,u_01438,2025-08-02 21:24:00,neutral,work,universal,at_peace,224,-0.402,negative,True
j_0003580,u_01444,2025-02-01 12:17:00,good,confidence,universal,,76,0.398,positive,True
j_0003581,u_01444,2025-02-07 20:38:00,very_low,self,deeper_faith,distant,39,-0.283,negative,True
j_0003582,u_01444,2025-02-13 21:01:00,good,burnout,light_islamic,distant,247,0.011,neutral,True
j_0003583,u_01444,2025-02-19 11:30:00,good,anxiety,universal,at_peace,94,0.246,positive,True
j_0003584,u_01444,2025-02-20 22:13:00,grateful,confidence,light_islamic,questioning,60,0.396,positive,True
j_0003585,u_01444,2025-02-24 12:14:00,low,faith,universal,at_peace,94,0.128,neutral,True
j_0003586,u_01445,2025-11-05 11:25:00,good,relationships,light_islamic,,74,0.386,positive,True
j_0003587,u_01445,2025-11-17 12:24:00,low,anxiety,light_islamic,at_peace,61,-0.014,neutral,True
j_0003588,u_01445,2025-11-20 08:47:00,low,self,light_islamic,distant,221,-0.145,neutral,True
j_0003589,u_01445,2025-11-21 08:38:00,neutral,habits,universal,at_peace,50,0.129,neutral,True
j_0003590,u_01446,2025-02-22 08:36:00,good,gratitude,light_islamic,,179,0.301,positive,True
j_0003591,u_01446,2025-02-24 15:44:00,neutral,purpose,light_islamic,,12,0.251,positive,True
j_0003592,u_01446,2025-03-06 19:05:00,neutral,purpose,light_islamic,at_peace,59,0.118,neutral,True
j_0003593,u_01446,2025-03-11 08:04:00,neutral,relationships,deeper_faith,hurting,228,0.216,positive,True
j_0003594,u_01446,2025-03-17 20:44:00,grateful,confidence,light_islamic,distant,34,0.425,positive,True
j_0003595,u_01447,2025-10-21 07:34:00,grateful,habits,universal,,129,0.292,positive,True
j_0003596,u_01447,2025-10-28 08:09:00,good,anxiety,universal,hurting,164,0.728,positive,True
j_0003597,u_01447,2025-11-04 08:30:00,good,relationships,light_islamic,questioning,103,0.447,positive,True
j_0003598,u_01447,2025-11-17 09:38:00,low,confidence,deeper_faith,at_peace,33,-0.148,neutral,True
j_0003599,u_01450,2025-08-27 08:47:00,neutral,confidence,universal,,56,0.201,positive,True
j_0003600,u_01450,2025-09-13 18:21:00,grateful,habits,light_islamic,at_peace,101,0.421,positive,True
j_0003601,u_01450,2025-09-16 21:31:00,good,purpose,light_islamic,hurting,98,0.222,positive,True
j_0003602,u_01451,2025-07-12 20:12:00,neutral,anxiety,universal,,90,-0.509,negative,True
j_0003603,u_01451,2025-07-13 21:40:00,neutral,purpose,light_islamic,,164,-0.118,neutral,True
j_0003604,u_01451,2025-07-14 18:37:00,neutral,purpose,light_islamic,,30,0.189,positive,True
j_0003605,u_01451,2025-07-18 18:38:00,low,burnout,universal,at_peace,30,-0.291,negative,True
j_0003606,u_01451,2025-07-22 07:09:00,neutral,self,light_islamic,at_peace,114,-0.422,negative,True
j_0003607,u_01451,2025-07-23 19:00:00,good,faith,light_islamic,at_peace,83,0.093,neutral,True
j_0003608,u_01451,2025-07-24 14:27:00,grateful,faith,universal,at_peace,21,0.445,positive,True
j_0003609,u_01453,2025-05-03 10:33:00,neutral,purpose,light_islamic,,61,0.256,positive,True
j_0003610,u_01453,2025-05-04 17:11:00,grateful,anxiety,universal,,20,0.777,positive,True
j_0003611,u_01453,2025-05-06 17:36:00,neutral,anxiety,light_islamic,,80,0.084,neutral,True
j_0003612,u_01453,2025-05-07 16:30:00,good,burnout,light_islamic,at_peace,192,0.373,positive,True
j_0003613,u_01453,2025-05-10 14:25:00,low,gratitude,universal,at_peace,61,-0.299,negative,True
j_0003614,u_01453,2025-05-21 20:29:00,neutral,gratitude,universal,at_peace,45,0.071,neutral,True
j_0003615,u_01453,2025-05-26 08:49:00,good,self,universal,hurting,43,-0.016,neutral,True
j_0003616,u_01454,2025-12-03 17:04:00,grateful,anxiety,light_islamic,,37,0.445,positive,True
j_0003617,u_01454,2025-12-07 21:23:00,good,self,light_islamic,questioning,69,0.12,neutral,True
j_0003618,u_01454,2025-12-08 11:29:00,good,relationships,universal,distant,161,0.094,neutral,True
j_0003619,u_01454,2025-12-18 19:00:00,good,purpose,universal,distant,122,0.399,positive,True
j_0003620,u_01454,2025-12-22 19:08:00,neutral,anxiety,universal,hurting,134,0.548,positive,True
j_0003621,u_01456,2025-05-31 08:57:00,good,anxiety,universal,,77,0.075,neutral,True
j_0003622,u_01456,2025-06-02 13:06:00,low,habits,light_islamic,,12,-0.134,neutral,True
j_0003623,u_01456,2025-06-03 12:45:00,neutral,gratitude,light_islamic,,29,0.646,positive,True
j_0003624,u_01456,2025-06-15 14:30:00,good,confidence,universal,at_peace,46,0.12,neutral,True
j_0003625,u_01459,2025-10-14 09:35:00,grateful,work,universal,,15,0.329,positive,True
j_0003626,u_01459,2025-10-22 15:15:00,neutral,confidence,light_islamic,distant,69,0.046,neutral,True
j_0003627,u_01459,2025-10-26 17:54:00,low,confidence,universal,at_peace,140,-0.119,neutral,True
j_0003628,u_01466,2025-10-02 07:51:00,neutral,faith,universal,,88,0.094,neutral,True
j_0003629,u_01466,2025-10-03 17:17:00,low,gratitude,deeper_faith,,70,-0.034,neutral,True
j_0003630,u_01466,2025-10-21 09:22:00,good,anxiety,light_islamic,at_peace,110,0.064,neutral,True
j_0003631,u_01466,2025-10-22 10:47:00,neutral,work,deeper_faith,at_peace,54,-0.251,negative,True
j_0003632,u_01466,2025-10-31 19:44:00,neutral,confidence,light_islamic,at_peace,131,0.105,neutral,True
j_0003633,u_01469,2025-03-19 11:36:00,low,purpose,universal,,51,-0.376,negative,True
j_0003634,u_01469,2025-03-22 20:10:00,good,faith,universal,,110,0.362,positive,True
j_0003635,u_01469,2025-03-23 11:08:00,low,habits,light_islamic,questioning,173,-0.484,negative,True
j_0003636,u_01469,2025-04-01 18:53:00,low,burnout,universal,at_peace,61,-0.508,negative,True
j_0003637,u_01469,2025-04-08 17:40:00,neutral,self,light_islamic,at_peace,79,-0.344,negative,True
j_0003638,u_01469,2025-04-10 21:29:00,grateful,anxiety,light_islamic,at_peace,132,0.688,positive,True
j_0003639,u_01471,2025-12-02 21:54:00,grateful,anxiety,universal,,87,0.011,neutral,True
j_0003640,u_01471,2025-12-09 14:40:00,neutral,relationships,deeper_faith,hurting,31,-0.033,neutral,True
j_0003641,u_01471,2025-12-14 08:19:00,very_low,work,light_islamic,hurting,22,-0.394,negative,True
j_0003642,u_01471,2025-12-15 17:29:00,good,habits,universal,questioning,150,0.392,positive,True
j_0003643,u_01471,2025-12-27 08:33:00,good,purpose,light_islamic,questioning,88,0.4,positive,True
j_0003644,u_01473,2025-08-01 09:35:00,grateful,gratitude,deeper_faith,hurting,120,0.701,positive,True
j_0003645,u_01473,2025-08-20 15:57:00,good,purpose,universal,distant,92,0.18,positive,True
j_0003646,u_01473,2025-08-27 17:38:00,very_low,relationships,universal,questioning,34,-0.69,negative,True
j_0003647,u_01474,2025-07-08 14:13:00,good,habits,universal,distant,114,0.399,positive,True
j_0003648,u_01474,2025-07-09 15:26:00,low,work,universal,distant,29,-0.096,neutral,True
j_0003649,u_01474,2025-07-18 09:19:00,neutral,self,universal,questioning,53,-0.184,negative,True
j_0003650,u_01474,2025-07-20 14:15:00,neutral,purpose,universal,distant,27,0.443,positive,True
j_0003651,u_01475,2025-01-31 21:52:00,grateful,faith,deeper_faith,,202,-0.097,neutral,True
j_0003652,u_01475,2025-02-02 15:24:00,low,anxiety,light_islamic,,18,-0.361,negative,True
j_0003653,u_01475,2025-02-04 14:01:00,good,habits,light_islamic,at_peace,42,0.54,positive,True
j_0003654,u_01475,2025-02-09 17:44:00,low,work,universal,at_peace,324,-0.196,negative,True
j_0003655,u_01475,2025-02-10 21:34:00,good,burnout,light_islamic,at_peace,103,0.041,neutral,True
j_0003656,u_01475,2025-02-13 12:34:00,neutral,self,universal,at_peace,68,0.404,positive,True
j_0003657,u_01475,2025-02-15 07:53:00,low,confidence,universal,at_peace,180,-0.01,neutral,True
j_0003658,u_01475,2025-02-24 14:13:00,good,relationships,light_islamic,questioning,75,-0.181,negative,True
j_0003659,u_01477,2025-10-29 18:55:00,neutral,habits,light_islamic,at_peace,18,-0.136,neutral,True
j_0003660,u_01477,2025-11-06 17:05:00,very_low,confidence,deeper_faith,at_peace,116,-0.573,negative,True
j_0003661,u_01480,2025-01-16 13:29:00,very_low,relationships,light_islamic,,51,-0.382,negative,True
j_0003662,u_01480,2025-01-17 21:20:00,good,gratitude,deeper_faith,,83,0.397,positive,True
j_0003663,u_01480,2025-01-19 20:42:00,low,purpose,deeper_faith,,171,-0.036,neutral,True
j_0003664,u_01480,2025-02-09 20:59:00,very_low,faith,light_islamic,at_peace,38,-0.883,negative,True
j_0003665,u_01485,2025-08-21 13:27:00,good,faith,universal,,241,-0.025,neutral,True
j_0003666,u_01485,2025-08-22 14:40:00,grateful,habits,deeper_faith,,101,0.817,positive,True
j_0003667,u_01485,2025-08-23 18:15:00,neutral,habits,light_islamic,,189,-0.203,negative,True
j_0003668,u_01485,2025-08-27 17:49:00,neutral,anxiety,universal,at_peace,102,-0.056,neutral,True
j_0003669,u_01485,2025-08-28 11:48:00,grateful,purpose,light_islamic,at_peace,75,0.293,positive,True
j_0003670,u_01485,2025-09-01 16:20:00,low,faith,light_islamic,distant,134,0.132,neutral,True
j_0003671,u_01485,2025-09-09 15:13:00,neutral,burnout,universal,questioning,103,0.049,neutral,True
j_0003672,u_01485,2025-09-12 16:24:00,good,burnout,light_islamic,hurting,111,0.21,positive,True
j_0003673,u_01486,2025-12-04 11:35:00,grateful,anxiety,light_islamic,,15,0.771,positive,True
j_0003674,u_01486,2025-12-08 08:21:00,neutral,burnout,light_islamic,at_peace,222,-0.23,negative,True
j_0003675,u_01486,2025-12-13 12:47:00,grateful,faith,universal,distant,34,0.465,positive,True
j_0003676,u_01486,2025-12-20 10:34:00,good,work,universal,at_peace,64,0.051,neutral,True
j_0003677,u_01486,2025-12-24 10:42:00,neutral,work,universal,at_peace,44,0.13,neutral,True
j_0003678,u_01486,2025-12-27 17:31:00,good,gratitude,deeper_faith,questioning,107,-0.003,neutral,True
j_0003679,u_01487,2025-02-09 14:38:00,good,relationships,deeper_faith,,122,0.048,neutral,True
j_0003680,u_01487,2025-02-11 13:09:00,neutral,purpose,deeper_faith,,163,-0.024,neutral,True
j_0003681,u_01487,2025-02-12 12:36:00,good,anxiety,light_islamic,,247,0.318,positive,True
j_0003682,u_01487,2025-02-17 08:46:00,neutral,burnout,universal,at_peace,109,0.133,neutral,True
j_0003683,u_01487,2025-03-03 20:03:00,good,purpose,universal,questioning,243,0.762,positive,True
j_0003684,u_01489,2025-01-20 18:01:00,good,confidence,universal,,26,0.628,positive,True
j_0003685,u_01489,2025-01-21 11:29:00,neutral,work,deeper_faith,,55,0.047,neutral,True
j_0003686,u_01489,2025-01-27 11:34:00,grateful,relationships,light_islamic,at_peace,45,0.549,positive,True
j_0003687,u_01489,2025-01-28 16:40:00,low,gratitude,light_islamic,at_peace,169,-0.714,negative,True
j_0003688,u_01489,2025-02-08 20:57:00,neutral,faith,light_islamic,at_peace,38,-0.162,negative,True
j_0003689,u_01489,2025-02-11 08:29:00,grateful,anxiety,light_islamic,at_peace,71,0.935,positive,True
j_0003690,u_01489,2025-02-15 10:57:00,good,purpose,light_islamic,at_peace,12,-0.002,neutral,True
j_0003691,u_01490,2025-09-17 17:31:00,low,gratitude,universal,,50,-0.129,neutral,True
j_0003692,u_01490,2025-09-29 17:41:00,low,work,universal,distant,25,0.132,neutral,True
j_0003693,u_01490,2025-10-05 13:31:00,neutral,anxiety,deeper_faith,distant,53,-0.538,negative,True
j_0003694,u_01492,2025-01-18 17:41:00,neutral,faith,universal,,140,0.299,positive,True
j_0003695,u_01492,2025-01-24 18:13:00,good,gratitude,light_islamic,at_peace,43,0.442,positive,True
j_0003696,u_01492,2025-01-26 07:53:00,low,burnout,light_islamic,at_peace,33,-0.256,negative,True
