notification_id,user_id,sent_at,notification_type,delivery_status,tapped,tapped_at
n_0002071,u_00180,2025-05-15 11:00:00,daily_reflection,delivered,True,2025-05-15 11:14:00
n_0002072,u_00838,2025-06-29 19:00:00,daily_reflection,delivered,False,
n_0002073,u_00838,2025-06-28 13:00:00,inspire,delivered,False,
n_0002074,u_00784,2025-08-08 20:00:00,inspire,delivered,True,2025-08-08 21:52:00
n_0002075,u_00784,2025-08-15 11:00:00,programme_day,delivered,False,
n_0002076,u_00784,2025-08-11 10:00:00,programme_day,delivered,False,
n_0002077,u_00592,2025-01-11 19:00:00,daily_reflection,delivered,False,
n_0002078,u_00592,2025-02-05 18:00:00,programme_day,delivered,False,
n_0002079,u_02128,2025-02-15 08:00:00,programme_day,delivered,False,
n_0002080,u_01717,2025-07-14 10:00:00,programme_day,delivered,False,
n_0002081,u_01717,2025-07-23 12:00:00,daily_reflection,delivered,False,
n_0002082,u_01717,2025-06-27 16:00:00,daily_reflection,delivered,False,
n_0002083,u_01532,2025-12-09 10:00:00,daily_reflection,delivered,False,
n_0002084,u_00799,2025-06-09 19:00:00,daily_reflection,delivered,False,
n_0002085,u_00799,2025-06-11 09:00:00,daily_reflection,delivered,False,
n_0002086,u_00799,2025-06-19 18:00:00,daily_reflection,delivered,False,
n_0002087,u_02347,2025-03-17 18:00:00,inspire,delivered,False,
n_0002088,u_02347,2025-03-22 09:00:00,inspire,delivered,False,
n_0002089,u_02347,2025-03-02 13:00:00,inspire,delivered,True,2025-03-02 13:39:00
n_0002090,u_01410,2025-12-03 20:00:00,daily_reflection,delivered,False,
n_0002091,u_00817,2025-09-01 10:00:00,daily_reflection,delivered,True,2025-09-01 10:37:00
n_0002092,u_00817,2025-08-20 14:00:00,programme_day,delivered,True,2025-08-20 14:12:00
n_0002093,u_00081,2025-08-31 13:00:00,daily_reflection,delivered,True,2025-08-31 15:11:00
n_0002094,u_02540,2025-10-30 12:00:00,daily_reflection,delivered,False,
n_0002095,u_02540,2025-10-14 19:00:00,daily_reflection,delivered,False,
n_0002096,u_01448,2025-12-31 16:00:00,programme_day,delivered,True,2025-12-31 16:32:00
n_0002097,u_01448,2025-12-10 12:00:00,daily_reflection,delivered,True,2025-12-10 14:22:00
n_0002098,u_02473,2025-03-17 20:00:00,daily_reflection,delivered,False,
n_0002099,u_02473,2025-04-07 18:00:00,daily_reflection,delivered,False,
n_0002100,u_01461,2026-01-19 19:00:00,daily_reflection,delivered,False,
n_0002101,u_00991,2025-09-03 16:00:00,daily_reflection,delivered,False,
n_0002102,u_00991,2025-09-22 12:00:00,inspire,delivered,False,
n_0002103,u_00991,2025-09-30 16:00:00,daily_reflection,delivered,False,
n_0002104,u_00636,2025-08-23 13:00:00,daily_reflection,delivered,False,
n_0002105,u_00636,2025-09-09 10:00:00,daily_reflection,delivered,False,
n_0002106,u_02145,2025-11-14 13:00:00,daily_reflection,delivered,False,
n_0002107,u_01676,2025-03-10 15:00:00,inspire,delivered,False,
n_0002108,u_02787,2025-05-24 17:00:00,daily_reflection,delivered,False,
n_0002109,u_00831,2025-02-02 12:00:00,inspire,delivered,False,
n_0002110,u_00831,2025-01-20 14:00:00,programme_day,delivered,False,
n_0002111,u_00831,2025-01-14 14:00:00,programme_day,delivered,False,
n_0002112,u_00973,2026-01-04 15:00:00,inspire,delivered,False,
n_0002113,u_02868,2025-09-22 20:00:00,daily_reflection,delivered,True,2025-09-22 20:03:00
n_0002114,u_02868,2025-09-29 14:00:00,inspire,delivered,False,
n_0002115,u_00140,2025-08-09 18:00:00,daily_reflection,delivered,False,
n_0002116,u_00140,2025-08-23 18:00:00,programme_day,delivered,False,
n_0002117,u_01305,2025-04-07 08:00:00,daily_reflection,delivered,True,2025-04-07 09:56:00
n_0002118,u_01305,2025-04-05 09:00:00,programme_day,delivered,False,
n_0002119,u_01548,2025-07-13 18:00:00,daily_reflection,delivered,False,
n_0002120,u_02095,2025-02-13 12:00:00,programme_day,delivered,False,
n_0002121,u_02072,2025-03-18 18:00:00,daily_reflection,delivered,True,2025-03-18 19:57:00
n_0002122,u_02500,2025-01-18 11:00:00,inspire,delivered,True,2025-01-18 13:48:00
n_0002123,u_02500,2025-02-07 13:00:00,inspire,delivered,False,
n_0002124,u_02500,2025-01-16 20:00:00,inspire,delivered,False,
n_0002125,u_01083,2025-07-12 12:00:00,inspire,delivered,False,
n_0002126,u_01083,2025-07-18 19:00:00,daily_reflection,delivered,False,
n_0002127,u_00692,2025-09-04 20:00:00,programme_day,delivered,False,
n_0002128,u_00692,2025-08-28 16:00:00,daily_reflection,delivered,False,
n_0002129,u_00692,2025-09-19 16:00:00,inspire,delivered,False,
n_0002130,u_01132,2025-03-12 10:00:00,inspire,delivered,True,2025-03-12 10:06:00
n_0002131,u_01132,2025-02-24 11:00:00,daily_reflection,delivered,False,
n_0002132,u_01132,2025-03-08 20:00:00,inspire,delivered,True,2025-03-08 20:09:00
n_0002133,u_00962,2025-11-08 16:00:00,daily_reflection,delivered,False,
n_0002134,u_00962,2025-11-11 18:00:00,inspire,delivered,False,
n_0002135,u_00962,2025-11-20 15:00:00,daily_reflection,delivered,False,
n_0002136,u_01067,2025-06-29 08:00:00,programme_day,delivered,True,2025-06-29 10:30:00
n_0002137,u_01067,2025-06-13 17:00:00,daily_reflection,delivered,False,
n_0002138,u_02259,2025-09-18 12:00:00,daily_reflection,delivered,False,
n_0002139,u_02259,2025-09-04 10:00:00,daily_reflection,delivered,False,
n_0002140,u_01430,2025-11-10 19:00:00,daily_reflection,delivered,False,
n_0002141,u_01430,2025-10-20 13:00:00,daily_reflection,delivered,False,
n_0002142,u_00431,2026-01-06 20:00:00,programme_day,delivered,False,
n_0002143,u_00431,2026-01-13 14:00:00,daily_reflection,delivered,False,
n_0002144,u_00144,2025-05-10 10:00:00,daily_reflection,delivered,False,
n_0002145,u_01891,2025-01-12 15:00:00,inspire,delivered,True,2025-01-12 15:22:00
n_0002146,u_02857,2025-02-02 20:00:00,inspire,delivered,False,
n_0002147,u_00441,2025-09-24 13:00:00,programme_day,delivered,False,
n_0002148,u_00593,2025-10-10 20:00:00,inspire,delivered,False,
n_0002149,u_00593,2025-10-03 20:00:00,inspire,delivered,False,
n_0002150,u_00593,2025-10-09 08:00:00,programme_day,delivered,False,
n_0002151,u_01191,2025-03-18 11:00:00,daily_reflection,delivered,True,2025-03-18 11:07:00
n_0002152,u_01191,2025-03-20 20:00:00,programme_day,delivered,False,
n_0002153,u_01191,2025-03-18 12:00:00,daily_reflection,delivered,False,
n_0002154,u_00232,2025-01-15 13:00:00,daily_reflection,delivered,False,
n_0002155,u_02379,2025-04-09 20:00:00,daily_reflection,delivered,False,
n_0002156,u_02379,2025-03-28 08:00:00,daily_reflection,delivered,False,
n_0002157,u_02379,2025-04-15 16:00:00,daily_reflection,delivered,False,
n_0002158,u_01925,2025-07-16 15:00:00,programme_day,delivered,False,
n_0002159,u_00856,2025-02-24 20:00:00,daily_reflection,delivered,False,
n_0002160,u_00856,2025-03-20 14:00:00,daily_reflection,delivered,False,
n_0002161,u_00856,2025-03-11 16:00:00,programme_day,delivered,False,
n_0002162,u_00017,2025-10-15 13:00:00,daily_reflection,delivered,False,
n_0002163,u_00017,2025-10-18 13:00:00,daily_reflection,delivered,False,
n_0002164,u_00017,2025-10-18 08:00:00,daily_reflection,delivered,False,
n_0002165,u_01066,2025-06-04 13:00:00,inspire,delivered,False,
n_0002166,u_02834,2025-06-06 16:00:00,inspire,delivered,False,
n_0002167,u_02249,2025-10-30 09:00:00,inspire,delivered,False,
n_0002168,u_01575,2025-10-19 11:00:00,inspire,delivered,False,
n_0002169,u_01575,2025-10-15 13:00:00,daily_reflection,delivered,False,
n_0002170,u_02708,2025-04-22 11:00:00,daily_reflection,delivered,False,
n_0002171,u_00859,2025-09-07 11:00:00,daily_reflection,delivered,False,
n_0002172,u_00859,2025-09-08 15:00:00,daily_reflection,delivered,False,
n_0002173,u_00001,2025-03-19 19:00:00,inspire,delivered,False,
n_0002174,u_00001,2025-04-01 20:00:00,inspire,delivered,False,
n_0002175,u_00001,2025-03-08 18:00:00,inspire,delivered,False,
n_0002176,u_01714,2025-07-20 11:00:00,programme_day,delivered,False,
n_0002177,u_01714,2025-07-18 12:00:00,daily_reflection,delivered,False,
n_0002178,u_01714,2025-07-28 08:00:00,daily_reflection,delivered,True,2025-07-28 08:12:00
n_0002179,u_01569,2025-10-16 16:00:00,inspire,delivered,False,
n_0002180,u_01975,2025-08-11 12:00:00,daily_reflection,delivered,False,
n_0002181,u_01975,2025-07-30 20:00:00,daily_reflection,delivered,False,
n_0002182,u_01975,2025-07-14 09:00:00,inspire,delivered,False,
n_0002183,u_02852,2025-06-20 20:00:00,programme_day,delivered,True,2025-06-20 21:10:00
n_0002184,u_02852,2025-07-15 15:00:00,daily_reflection,delivered,False,
n_0002185,u_01922,2025-05-09 20:00:00,inspire,delivered,False,
n_0002186,u_01922,2025-04-28 19:00:00,daily_reflection,delivered,False,
n_0002187,u_01922,2025-05-04 08:00:00,programme_day,delivered,False,
n_0002188,u_02818,2025-10-14 20:00:00,programme_day,delivered,False,
n_0002189,u_02818,2025-10-15 12:00:00,programme_day,delivered,False,
n_0002190,u_02818,2025-09-20 18:00:00,daily_reflection,delivered,True,2025-09-20 20:29:00
n_0002191,u_02863,2025-11-10 16:00:00,daily_reflection,delivered,False,
n_0002192,u_02863,2025-10-30 12:00:00,programme_day,delivered,True,2025-10-30 13:17:00
n_0002193,u_02863,2025-11-20 08:00:00,daily_reflection,delivered,False,
n_0002194,u_02678,2025-10-15 19:00:00,programme_day,delivered,False,
n_0002195,u_02678,2025-11-07 15:00:00,daily_reflection,delivered,False,
n_0002196,u_02678,2025-11-11 16:00:00,inspire,delivered,True,2025-11-11 18:25:00
n_0002197,u_01708,2025-03-30 14:00:00,daily_reflection,delivered,True,2025-03-30 16:21:00
n_0002198,u_02047,2025-05-31 11:00:00,daily_reflection,delivered,False,
n_0002199,u_02047,2025-05-19 16:00:00,daily_reflection,delivered,True,2025-05-19 16:42:00
n_0002200,u_02785,2025-08-20 14:00:00,daily_reflection,delivered,False,
n_0002201,u_02785,2025-08-01 17:00:00,programme_day,delivered,False,
n_0002202,u_02097,2025-11-07 08:00:00,inspire,delivered,False,
n_0002203,u_00835,2025-03-15 12:00:00,programme_day,delivered,False,
n_0002204,u_00835,2025-02-25 14:00:00,daily_reflection,delivered,True,2025-02-25 14:10:00
n_0002205,u_02274,2025-03-28 18:00:00,programme_day,delivered,False,
n_0002206,u_02274,2025-03-16 17:00:00,daily_reflection,delivered,False,
n_0002207,u_02758,2025-10-15 20:00:00,daily_reflection,delivered,False,
n_0002208,u_02758,2025-10-27 19:00:00,daily_reflection,delivered,False,
n_0002209,u_00324,2025-06-26 16:00:00,programme_day,delivered,False,
n_0002210,u_00324,2025-07-05 18:00:00,daily_reflection,delivered,False,
n_0002211,u_02250,2025-08-30 15:00:00,inspire,delivered,False,
n_0002212,u_02250,2025-09-01 10:00:00,daily_reflection,delivered,False,
n_0002213,u_01032,2025-10-19 11:00:00,inspire,failed,False,
n_0002214,u_01032,2025-10-08 13:00:00,daily_reflection,delivered,False,
n_0002215,u_00997,2025-09-20 11:00:00,inspire,delivered,False,
n_0002216,u_00997,2025-09-01 14:00:00,inspire,delivered,True,2025-09-01 14:39:00
n_0002217,u_01994,2025-12-20 09:00:00,inspire,delivered,False,
n_0002218,u_01994,2025-12-10 08:00:00,daily_reflection,delivered,True,2025-12-10 08:06:00
n_0002219,u_01994,2025-12-25 20:00:00,inspire,delivered,False,
n_0002220,u_01388,2025-09-11 15:00:00,daily_reflection,delivered,False,
n_0002221,u_01388,2025-09-28 15:00:00,daily_reflection,delivered,False,
n_0002222,u_01388,2025-09-18 12:00:00,programme_day,delivered,True,2025-09-18 12:16:00
n_0002223,u_00337,2025-08-17 16:00:00,daily_reflection,delivered,False,
n_0002224,u_00337,2025-08-31 09:00:00,daily_reflection,failed,False,
n_0002225,u_01699,2025-05-22 11:00:00,programme_day,delivered,False,
n_0002226,u_01699,2025-05-17 17:00:00,daily_reflection,delivered,False,
n_0002227,u_01699,2025-05-20 20:00:00,daily_reflection,delivered,False,
n_0002228,u_02400,2025-03-27 18:00:00,inspire,delivered,False,
n_0002229,u_02400,2025-03-26 09:00:00,inspire,failed,False,
n_0002230,u_00120,2025-08-27 09:00:00,programme_day,delivered,False,
n_0002231,u_02116,2025-04-28 09:00:00,inspire,delivered,True,2025-04-28 10:31:00
n_0002232,u_02116,2025-05-05 08:00:00,daily_reflection,delivered,True,2025-05-05 08:57:00
n_0002233,u_02116,2025-04-26 17:00:00,daily_reflection,delivered,False,
n_0002234,u_02668,2025-12-31 12:00:00,daily_reflection,failed,False,
n_0002235,u_00417,2025-12-16 17:00:00,daily_reflection,delivered,False,
n_0002236,u_02920,2025-07-18 20:00:00,daily_reflection,delivered,False,
n_0002237,u_02920,2025-07-07 17:00:00,daily_reflection,delivered,False,
n_0002238,u_02920,2025-07-14 20:00:00,programme_day,delivered,False,
n_0002239,u_01440,2025-06-11 09:00:00,daily_reflection,delivered,False,
n_0002240,u_01440,2025-06-13 15:00:00,daily_reflection,delivered,False,
n_0002241,u_01440,2025-06-15 14:00:00,daily_reflection,delivered,False,
n_0002242,u_01217,2025-06-02 19:00:00,inspire,delivered,False,
n_0002243,u_02819,2025-08-09 13:00:00,daily_reflection,delivered,False,
n_0002244,u_02069,2025-10-09 17:00:00,inspire,delivered,True,2025-10-09 17:25:00
n_0002245,u_02069,2025-10-31 08:00:00,inspire,delivered,False,
n_0002246,u_00474,2025-03-26 17:00:00,programme_day,delivered,False,
n_0002247,u_00474,2025-04-01 09:00:00,daily_reflection,delivered,True,2025-04-01 10:13:00
n_0002248,u_01602,2025-08-01 19:00:00,daily_reflection,delivered,True,2025-08-01 19:28:00
n_0002249,u_01602,2025-08-04 10:00:00,inspire,delivered,False,
n_0002250,u_02798,2025-04-14 15:00:00,daily_reflection,delivered,False,
n_0002251,u_02798,2025-04-11 09:00:00,daily_reflection,delivered,False,
n_0002252,u_02798,2025-04-24 17:00:00,daily_reflection,delivered,False,
n_0002253,u_02223,2025-11-23 20:00:00,daily_reflection,failed,False,
n_0002254,u_01880,2025-05-14 10:00:00,programme_day,delivered,False,
n_0002255,u_01880,2025-05-21 10:00:00,daily_reflection,delivered,False,
n_0002256,u_01880,2025-05-24 17:00:00,programme_day,delivered,False,
n_0002257,u_00574,2025-06-06 16:00:00,daily_reflection,delivered,False,
n_0002258,u_00574,2025-06-16 12:00:00,inspire,delivered,False,
n_0002259,u_00574,2025-06-06 11:00:00,inspire,delivered,False,
n_0002260,u_00309,2025-12-20 17:00:00,daily_reflection,delivered,False,
n_0002261,u_00309,2025-12-28 08:00:00,daily_reflection,delivered,False,
n_0002262,u_00309,2026-01-06 16:00:00,inspire,delivered,False,
n_0002263,u_00463,2026-01-19 15:00:00,daily_reflection,delivered,False,
n_0002264,u_00463,2026-01-06 15:00:00,daily_reflection,delivered,True,2026-01-06 17:18:00
n_0002265,u_00368,2025-07-08 19:00:00,daily_reflection,delivered,False,
n_0002266,u_00368,2025-07-07 09:00:00,daily_reflection,delivered,False,
n_0002267,u_01835,2025-09-03 12:00:00,daily_reflection,delivered,True,2025-09-03 14:59:00
n_0002268,u_01835,2025-09-14 09:00:00,daily_reflection,delivered,False,
n_0002269,u_02674,2025-11-01 20:00:00,daily_reflection,delivered,False,
n_0002270,u_02674,2025-11-27 19:00:00,daily_reflection,delivered,False,
n_0002271,u_02931,2025-09-07 12:00:00,daily_reflection,delivered,False,
n_0002272,u_02856,2025-03-16 14:00:00,daily_reflection,delivered,False,
n_0002273,u_02856,2025-04-08 11:00:00,inspire,delivered,False,
n_0002274,u_01384,2025-04-29 18:00:00,daily_reflection,delivered,True,2025-04-29 20:47:00
n_0002275,u_01384,2025-05-13 16:00:00,programme_day,delivered,False,
n_0002276,u_01014,2025-11-21 19:00:00,daily_reflection,delivered,True,2025-11-21 21:03:00
n_0002277,u_01014,2025-11-03 12:00:00,programme_day,delivered,False,
n_0002278,u_01014,2025-12-02 10:00:00,daily_reflection,delivered,False,
n_0002279,u_02891,2025-06-08 13:00:00,programme_day,delivered,False,
n_0002280,u_02891,2025-05-25 18:00:00,inspire,delivered,False,
n_0002281,u_02594,2025-04-23 10:00:00,inspire,delivered,False,
n_0002282,u_02594,2025-04-10 13:00:00,inspire,delivered,False,
n_0002283,u_01642,2025-09-08 17:00:00,programme_day,delivered,False,
n_0002284,u_01642,2025-09-25 09:00:00,inspire,delivered,False,
n_0002285,u_01642,2025-09-02 19:00:00,programme_day,delivered,False,
n_0002286,u_01071,2025-12-20 12:00:00,inspire,delivered,True,2025-12-20 12:07:00
n_0002287,u_01071,2026-01-12 11:00:00,inspire,delivered,False,
n_0002288,u_01071,2026-01-02 09:00:00,inspire,delivered,True,2026-01-02 10:01:00
n_0002289,u_02454,2025-08-26 14:00:00,inspire,delivered,False,
n_0002290,u_02454,2025-09-08 18:00:00,inspire,delivered,False,
n_0002291,u_00633,2025-04-17 08:00:00,daily_reflection,delivered,False,
n_0002292,u_00633,2025-04-16 17:00:00,programme_day,failed,False,
n_0002293,u_00633,2025-04-30 16:00:00,inspire,delivered,False,
n_0002294,u_01857,2025-09-12 17:00:00,daily_reflection,delivered,False,
n_0002295,u_02605,2025-12-07 17:00:00,inspire,delivered,True,2025-12-07 19:27:00
n_0002296,u_02605,2025-11-25 09:00:00,daily_reflection,failed,False,
n_0002297,u_02605,2025-12-15 14:00:00,programme_day,delivered,False,
n_0002298,u_00237,2025-10-06 11:00:00,programme_day,delivered,False,
n_0002299,u_00237,2025-09-25 17:00:00,daily_reflection,delivered,True,2025-09-25 17:14:00
n_0002300,u_01039,2025-06-03 11:00:00,daily_reflection,delivered,False,
n_0002301,u_01508,2025-06-15 18:00:00,daily_reflection,delivered,False,
n_0002302,u_01508,2025-06-30 15:00:00,inspire,delivered,False,
n_0002303,u_01508,2025-06-22 09:00:00,inspire,delivered,False,
n_0002304,u_01112,2025-07-20 13:00:00,programme_day,delivered,False,
n_0002305,u_01112,2025-07-18 17:00:00,inspire,delivered,False,
n_0002306,u_02976,2025-09-12 13:00:00,inspire,delivered,False,
n_0002307,u_02976,2025-09-26 12:00:00,daily_reflection,delivered,True,2025-09-26 14:14:00
n_0002308,u_02219,2025-11-30 15:00:00,inspire,delivered,False,
n_0002309,u_02219,2025-11-01 10:00:00,daily_reflection,failed,False,
n_0002310,u_00024,2026-01-04 13:00:00,daily_reflection,delivered,True,2026-01-04 15:55:00
n_0002311,u_00024,2025-12-29 14:00:00,inspire,delivered,False,
n_0002312,u_01974,2026-01-24 17:00:00,daily_reflection,delivered,True,2026-01-24 19:13:00
n_0002313,u_01974,2026-01-09 11:00:00,daily_reflection,delivered,False,
n_0002314,u_00131,2025-06-25 17:00:00,daily_reflection,delivered,False,
n_0002315,u_00567,2025-02-21 14:00:00,inspire,delivered,False,
n_0002316,u_00567,2025-02-16 11:00:00,daily_reflection,delivered,True,2025-02-16 11:33:00
n_0002317,u_02075,2026-01-07 10:00:00,daily_reflection,failed,False,
n_0002318,u_02075,2026-01-12 11:00:00,daily_reflection,delivered,False,
n_0002319,u_02075,2026-01-10 11:00:00,daily_reflection,delivered,False,
n_0002320,u_02683,2025-10-13 13:00:00,programme_day,delivered,False,
n_0002321,u_02683,2025-10-13 18:00:00,daily_reflection,delivered,False,
n_0002322,u_00478,2025-06-20 10:00:00,daily_reflection,delivered,False,
n_0002323,u_00349,2025-02-13 11:00:00,daily_reflection,delivered,True,2025-02-13 11:53:00
n_0002324,u_00349,2025-03-09 19:00:00,programme_day,delivered,True,2025-03-09 21:58:00
n_0002325,u_02194,2025-04-21 08:00:00,inspire,delivered,False,
n_0002326,u_02194,2025-04-07 08:00:00,daily_reflection,delivered,False,
n_0002327,u_02450,2025-08-01 17:00:00,programme_day,delivered,False,
n_0002328,u_02450,2025-08-09 08:00:00,programme_day,delivered,True,2025-08-09 09:12:00
n_0002329,u_02407,2025-11-01 19:00:00,programme_day,delivered,False,
n_0002330,u_02407,2025-10-15 09:00:00,daily_reflection,delivered,False,
n_0002331,u_02407,2025-10-15 13:00:00,programme_day,delivered,False,
n_0002332,u_01345,2025-12-25 13:00:00,daily_reflection,delivered,False,
n_0002333,u_00654,2025-09-14 17:00:00,daily_reflection,delivered,False,
n_0002334,u_00654,2025-09-20 09:00:00,daily_reflection,delivered,False,
n_0002335,u_00136,2025-04-19 10:00:00,programme_day,delivered,False,
n_0002336,u_00386,2025-04-22 11:00:00,programme_day,delivered,False,
n_0002337,u_00386,2025-04-17 10:00:00,programme_day,delivered,True,2025-04-17 11:00:00
