user_id,signup_date,cohort_month,platform,country,cohort,onboarding_version,onboarding_path,knows_mbti,mbti,faith_level,social_energy,extrovert_score,religiosity_score,onboarding_completed,activated
u_01742,2025-05-11,2025-05,ios,MY,control,baseline,mandatory_test,False,,practicing,ambivert,88.7,50.6,True,True
u_01743,2025-08-11,2025-08,ios,US,control,baseline,mandatory_test,True,ENFJ,spiritual,ambivert,51.7,79.6,False,False
u_01744,2025-05-23,2025-05,ios,US,control,baseline,mandatory_test,True,ISTP,spiritual,introvert,44.3,35.6,True,True
u_01745,2025-08-16,2025-08,ios,US,variant,lower_friction,self_select,True,INTP,cultural,introvert,27.5,56.4,False,False
u_01746,2025-09-12,2025-09,ios,CA,variant,lower_friction,test_or_skip,False,,cultural,ambivert,60.0,36.7,True,False
u_01747,2025-01-21,2025-01,web,UK,control,baseline,mandatory_test,False,,spiritual,deep_extrovert,60.6,70.7,False,False
u_01748,2025-06-08,2025-06,android,AE,control,baseline,mandatory_test,False,,practicing,introvert,15.7,31.5,False,False
u_01749,2025-03-11,2025-03,android,AE,variant,lower_friction,test_or_skip,False,,devoted,extrovert,49.7,44.9,True,True
u_01750,2025-02-08,2025-02,android,UK,variant,lower_friction,self_select,True,ISFJ,devoted,ambivert,50.1,79.3,True,True
u_01751,2025-05-23,2025-05,ios,MY,variant,lower_friction,self_select,True,ESFP,spiritual,ambivert,29.4,81.1,True,True
u_01752,2025-01-08,2025-01,ios,US,variant,lower_friction,self_select,True,ENFP,cultural,ambivert,53.5,42.8,True,True
u_01753,2025-10-28,2025-10,ios,AU,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,49.8,75.9,True,False
u_01754,2025-02-09,2025-02,android,AE,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,90.6,23.8,True,False
u_01755,2025-07-24,2025-07,android,AU,variant,lower_friction,self_select,True,INFP,practicing,introvert,37.6,55.2,True,False
u_01756,2025-07-22,2025-07,android,MY,variant,lower_friction,test_or_skip,False,,practicing,ambivert,100.0,42.4,True,True
u_01757,2025-02-02,2025-02,ios,AE,control,baseline,mandatory_test,True,ENTJ,devoted,deep_introvert,46.2,65.6,True,True
u_01758,2025-12-26,2025-12,android,US,variant,lower_friction,test_or_skip,False,,practicing,extrovert,48.2,46.8,True,True
u_01759,2025-10-23,2025-10,ios,US,variant,lower_friction,test_or_skip,False,,deep_seeker,introvert,11.5,82.1,True,True
u_01760,2025-03-10,2025-03,android,ID,control,baseline,mandatory_test,False,,devoted,deep_introvert,67.3,96.2,True,False
u_01761,2025-08-16,2025-08,android,ID,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,42.0,21.1,True,False
u_01762,2025-07-16,2025-07,android,CA,variant,lower_friction,self_select,True,ISFJ,devoted,introvert,46.1,47.6,True,True
u_01763,2025-07-31,2025-07,ios,MY,control,baseline,mandatory_test,True,INTP,practicing,ambivert,96.8,64.0,False,False
u_01764,2025-11-25,2025-11,ios,ID,control,baseline,mandatory_test,False,,practicing,introvert,68.9,46.9,False,False
u_01765,2025-07-09,2025-07,ios,SG,variant,lower_friction,test_or_skip,False,,practicing,ambivert,45.7,26.2,True,True
u_01766,2025-02-16,2025-02,ios,US,control,baseline,mandatory_test,False,,devoted,ambivert,66.5,63.9,False,False
u_01767,2025-06-11,2025-06,android,CA,control,baseline,mandatory_test,False,,devoted,introvert,63.1,49.3,False,False
u_01768,2025-08-21,2025-08,android,ID,control,baseline,mandatory_test,False,,spiritual,deep_introvert,30.5,76.4,False,False
u_01769,2025-04-01,2025-04,android,AE,control,baseline,mandatory_test,True,ISTJ,devoted,deep_introvert,60.1,61.3,False,False
u_01770,2025-06-20,2025-06,ios,MY,control,baseline,mandatory_test,False,,spiritual,introvert,31.0,34.0,False,False
u_01771,2025-08-01,2025-08,android,MY,variant,lower_friction,test_or_skip,False,,cultural,deep_introvert,40.8,34.8,True,True
u_01772,2025-08-06,2025-08,ios,UK,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,65.7,52.0,False,False
u_01773,2025-02-03,2025-02,web,MY,control,baseline,mandatory_test,True,ISFJ,devoted,ambivert,63.9,38.9,True,True
u_01774,2025-12-01,2025-12,ios,ID,variant,lower_friction,test_or_skip,False,,practicing,extrovert,35.8,64.2,True,False
u_01775,2025-09-30,2025-09,ios,AU,control,baseline,mandatory_test,False,,practicing,ambivert,37.8,59.4,False,True
u_01776,2025-12-20,2025-12,android,UK,variant,lower_friction,self_select,True,ENFP,practicing,ambivert,70.2,49.2,True,False
u_01777,2025-07-30,2025-07,ios,US,control,baseline,mandatory_test,True,ENTP,spiritual,deep_introvert,68.8,55.5,True,False
u_01778,2025-04-21,2025-04,ios,US,variant,lower_friction,test_or_skip,False,,cultural,extrovert,68.9,69.5,True,True
u_01779,2025-09-12,2025-09,web,MY,control,baseline,mandatory_test,True,ISFJ,devoted,extrovert,27.6,45.5,True,False
u_01780,2025-06-20,2025-06,ios,CA,control,baseline,mandatory_test,True,ISTJ,practicing,ambivert,64.4,53.0,True,True
u_01781,2025-11-29,2025-11,android,AE,control,baseline,mandatory_test,False,,deep_seeker,deep_introvert,75.1,69.1,True,True
u_01782,2025-01-13,2025-01,ios,CA,control,baseline,mandatory_test,True,INFJ,devoted,introvert,78.2,51.2,True,False
u_01783,2025-06-12,2025-06,web,MY,variant,lower_friction,self_select,True,ISFJ,cultural,ambivert,34.7,57.2,True,False
u_01784,2025-11-16,2025-11,android,UK,variant,lower_friction,test_or_skip,False,,cultural,extrovert,65.3,53.7,True,False
u_01785,2025-05-21,2025-05,ios,MY,variant,lower_friction,test_or_skip,False,,practicing,introvert,58.1,25.7,True,False
u_01786,2025-07-12,2025-07,android,AU,variant,lower_friction,test_or_skip,False,,practicing,extrovert,52.6,33.3,True,False
u_01787,2025-04-11,2025-04,ios,AE,variant,lower_friction,test_or_skip,False,,devoted,introvert,32.1,42.2,True,True
u_01788,2025-01-29,2025-01,ios,US,variant,lower_friction,self_select,True,INFJ,devoted,extrovert,41.8,68.8,True,True
u_01789,2025-02-14,2025-02,android,UK,control,baseline,mandatory_test,True,ISTJ,cultural,ambivert,52.7,30.3,True,True
u_01790,2025-08-04,2025-08,ios,US,control,baseline,mandatory_test,True,ESTJ,cultural,ambivert,60.8,43.3,True,True
u_01791,2025-05-26,2025-05,web,US,variant,lower_friction,self_select,True,INTP,practicing,ambivert,51.8,47.0,True,True
u_01792,2025-06-04,2025-06,android,MY,variant,lower_friction,test_or_skip,False,,practicing,introvert,60.9,29.8,True,False
u_01793,2025-04-17,2025-04,android,UK,control,baseline,mandatory_test,False,,practicing,deep_introvert,0.0,50.4,True,True
u_01794,2025-01-03,2025-01,android,MY,control,baseline,mandatory_test,True,INFJ,devoted,extrovert,76.6,38.9,True,False
u_01795,2025-04-30,2025-04,ios,UK,control,baseline,mandatory_test,False,,spiritual,ambivert,20.8,59.1,False,False
u_01796,2025-10-26,2025-10,ios,MY,control,baseline,mandatory_test,False,,spiritual,introvert,62.7,52.1,True,True
u_01797,2025-05-27,2025-05,android,AU,variant,lower_friction,self_select,True,ENFJ,cultural,ambivert,58.3,41.9,False,False
u_01798,2025-04-04,2025-04,ios,AE,variant,lower_friction,test_or_skip,False,,cultural,extrovert,44.7,67.7,True,False
u_01799,2025-05-18,2025-05,android,AE,variant,lower_friction,self_select,True,INFP,spiritual,extrovert,35.3,100.0,False,False
u_01800,2025-10-28,2025-10,web,MY,variant,lower_friction,test_or_skip,False,,practicing,deep_extrovert,45.4,88.2,True,False
u_01801,2025-10-23,2025-10,android,ID,control,baseline,mandatory_test,False,,devoted,deep_introvert,63.8,58.1,True,True
u_01802,2025-08-18,2025-08,android,US,control,baseline,mandatory_test,False,,spiritual,introvert,43.3,44.0,True,False
u_01803,2025-02-16,2025-02,ios,MY,variant,lower_friction,test_or_skip,False,,deep_seeker,deep_introvert,58.8,53.5,True,False
u_01804,2025-04-02,2025-04,web,ID,variant,lower_friction,test_or_skip,False,,cultural,introvert,34.9,63.8,False,False
u_01805,2025-02-11,2025-02,ios,UK,variant,lower_friction,test_or_skip,False,,devoted,deep_extrovert,75.1,8.1,False,False
u_01806,2025-02-02,2025-02,web,CA,control,baseline,mandatory_test,True,ESTJ,practicing,ambivert,47.8,48.5,True,False
u_01807,2025-10-16,2025-10,android,US,control,baseline,mandatory_test,True,ENFP,deep_seeker,introvert,60.2,80.5,True,True
u_01808,2025-08-13,2025-08,android,MY,variant,lower_friction,test_or_skip,False,,practicing,extrovert,52.7,60.3,False,False
u_01809,2025-02-10,2025-02,android,UK,variant,lower_friction,self_select,True,INTJ,deep_seeker,deep_introvert,35.6,82.4,True,True
u_01810,2025-03-02,2025-03,android,ID,variant,lower_friction,test_or_skip,False,,devoted,extrovert,70.1,46.1,True,False
u_01811,2025-03-27,2025-03,ios,UK,variant,lower_friction,self_select,True,ENTP,spiritual,extrovert,59.6,52.7,True,True
u_01812,2025-10-08,2025-10,ios,ID,control,baseline,mandatory_test,True,ESFJ,practicing,introvert,55.2,58.7,False,False
u_01813,2025-02-11,2025-02,android,UK,variant,lower_friction,self_select,True,ESFJ,cultural,extrovert,56.0,33.7,True,False
u_01814,2025-08-27,2025-08,ios,MY,variant,lower_friction,test_or_skip,False,,cultural,ambivert,56.6,60.1,True,False
u_01815,2025-06-03,2025-06,android,UK,control,baseline,mandatory_test,True,ISFP,practicing,extrovert,54.8,71.6,True,False
u_01816,2025-07-17,2025-07,android,ID,variant,lower_friction,test_or_skip,False,,devoted,introvert,71.4,52.1,True,True
u_01817,2025-04-03,2025-04,android,MY,variant,lower_friction,self_select,True,ENTP,devoted,introvert,61.6,59.0,True,True
u_01818,2025-09-12,2025-09,ios,MY,variant,lower_friction,self_select,True,ESFJ,cultural,extrovert,52.1,76.8,True,False
u_01819,2025-03-31,2025-03,ios,AE,control,baseline,mandatory_test,False,,practicing,deep_extrovert,55.5,65.4,True,False
u_01820,2025-02-06,2025-02,ios,AU,control,baseline,mandatory_test,True,ISTJ,practicing,deep_introvert,38.5,50.9,True,False
u_01821,2025-12-17,2025-12,ios,US,variant,lower_friction,test_or_skip,False,,devoted,extrovert,85.7,18.0,True,True
u_01822,2025-05-22,2025-05,ios,MY,control,baseline,mandatory_test,True,ENFJ,practicing,introvert,33.0,83.3,True,True
u_01823,2025-04-21,2025-04,android,ID,control,baseline,mandatory_test,False,,practicing,ambivert,39.5,68.1,True,False
u_01824,2025-03-10,2025-03,android,ID,variant,lower_friction,test_or_skip,False,,cultural,extrovert,15.2,54.7,False,False
u_01825,2025-05-06,2025-05,android,CA,control,baseline,mandatory_test,True,INTP,practicing,deep_extrovert,50.5,48.7,False,False
u_01826,2025-04-28,2025-04,android,AE,control,baseline,mandatory_test,False,,devoted,extrovert,73.9,49.2,True,False
u_01827,2025-07-08,2025-07,android,MY,variant,lower_friction,self_select,True,ESFP,spiritual,ambivert,41.5,62.8,True,True
u_01828,2025-08-19,2025-08,android,AE,variant,lower_friction,test_or_skip,False,,practicing,extrovert,43.2,56.7,True,True
u_01829,2025-10-30,2025-10,ios,ID,control,baseline,mandatory_test,True,ENFP,cultural,extrovert,46.2,62.4,True,True
u_01830,2025-09-24,2025-09,android,UK,variant,lower_friction,test_or_skip,False,,deep_seeker,deep_extrovert,71.7,37.2,False,False
u_01831,2025-04-19,2025-04,android,MY,control,baseline,mandatory_test,False,,practicing,extrovert,86.2,34.4,True,True
u_01832,2025-08-23,2025-08,ios,US,control,baseline,mandatory_test,False,,deep_seeker,extrovert,37.4,71.3,False,False
u_01833,2025-12-04,2025-12,ios,US,control,baseline,mandatory_test,False,,practicing,deep_introvert,65.4,51.9,True,True
u_01834,2025-09-30,2025-09,ios,CA,control,baseline,mandatory_test,False,,practicing,introvert,61.0,71.6,False,False
u_01835,2025-08-17,2025-08,android,AE,variant,lower_friction,test_or_skip,False,,devoted,deep_introvert,48.8,37.0,True,False
u_01836,2025-08-30,2025-08,ios,AE,control,baseline,mandatory_test,False,,spiritual,ambivert,68.0,87.1,True,True
u_01837,2025-03-18,2025-03,ios,UK,control,baseline,mandatory_test,False,,devoted,ambivert,91.0,58.9,False,False
u_01838,2025-04-30,2025-04,android,MY,control,baseline,mandatory_test,False,,practicing,ambivert,34.4,87.5,True,True
u_01839,2025-03-22,2025-03,android,MY,control,baseline,mandatory_test,False,,practicing,ambivert,94.7,73.3,True,False
u_01840,2025-10-06,2025-10,android,CA,variant,lower_friction,self_select,True,ESFJ,deep_seeker,ambivert,75.6,77.7,True,True
u_01841,2025-12-18,2025-12,android,SG,control,baseline,mandatory_test,True,ISTJ,devoted,deep_introvert,62.1,63.4,False,False
u_01842,2025-01-09,2025-01,web,UK,control,baseline,mandatory_test,False,,practicing,deep_introvert,17.5,30.0,True,True
u_01843,2025-07-17,2025-07,android,ID,variant,lower_friction,test_or_skip,False,,cultural,ambivert,47.0,56.8,False,False
u_01844,2025-02-01,2025-02,android,AE,control,baseline,mandatory_test,False,,cultural,deep_introvert,23.8,74.7,True,False
u_01845,2025-09-04,2025-09,android,AE,control,baseline,mandatory_test,False,,practicing,ambivert,69.6,56.9,True,False
u_01846,2025-08-21,2025-08,android,SG,control,baseline,mandatory_test,False,,devoted,introvert,61.5,38.6,True,False
u_01847,2025-08-18,2025-08,ios,MY,variant,lower_friction,test_or_skip,False,,practicing,deep_introvert,51.4,88.6,False,False
u_01848,2025-04-27,2025-04,web,US,variant,lower_friction,self_select,True,ESFJ,spiritual,ambivert,35.9,76.4,True,False
u_01849,2025-09-23,2025-09,android,US,variant,lower_friction,test_or_skip,False,,practicing,deep_introvert,78.7,63.6,True,False
u_01850,2025-02-15,2025-02,android,CA,variant,lower_friction,test_or_skip,False,,deep_seeker,introvert,24.9,46.5,True,True
u_01851,2025-08-12,2025-08,ios,ID,control,baseline,mandatory_test,True,INTP,cultural,introvert,49.3,53.7,True,True
u_01852,2025-03-28,2025-03,android,UK,control,baseline,mandatory_test,False,,practicing,ambivert,58.2,51.6,False,False
u_01853,2025-04-17,2025-04,android,US,control,baseline,mandatory_test,True,ENTP,practicing,extrovert,62.7,39.8,True,True
u_01854,2025-05-10,2025-05,ios,SG,control,baseline,mandatory_test,True,ISFJ,practicing,ambivert,46.8,73.2,True,False
u_01855,2025-03-22,2025-03,ios,AE,control,baseline,mandatory_test,False,,devoted,deep_extrovert,36.3,42.6,True,True
u_01856,2025-01-10,2025-01,ios,AE,variant,lower_friction,self_select,True,ENFP,cultural,extrovert,25.2,63.3,True,True
u_01857,2025-08-14,2025-08,ios,CA,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,61.0,61.3,True,False
u_01858,2025-11-01,2025-11,ios,AU,control,baseline,mandatory_test,False,,devoted,ambivert,52.3,39.7,True,False
u_01859,2025-04-10,2025-04,android,MY,control,baseline,mandatory_test,True,INFJ,practicing,ambivert,36.1,79.5,True,True
u_01860,2025-05-26,2025-05,ios,US,variant,lower_friction,test_or_skip,False,,practicing,ambivert,12.9,69.2,True,True
u_01861,2025-05-14,2025-05,ios,CA,control,baseline,mandatory_test,True,INFJ,spiritual,ambivert,38.2,28.1,True,False
u_01862,2025-04-29,2025-04,web,UK,control,baseline,mandatory_test,True,INTP,devoted,ambivert,40.5,43.4,True,False
u_01863,2025-11-05,2025-11,ios,US,control,baseline,mandatory_test,True,ENFP,spiritual,ambivert,47.8,71.2,True,True
u_01864,2025-06-28,2025-06,ios,CA,control,baseline,mandatory_test,True,ISFJ,practicing,introvert,51.4,67.4,True,True
u_01865,2025-08-08,2025-08,ios,US,variant,lower_friction,self_select,True,ESFP,spiritual,extrovert,60.6,46.1,True,True
u_01866,2025-05-13,2025-05,android,CA,control,baseline,mandatory_test,False,,cultural,extrovert,26.3,75.9,True,True
u_01867,2025-11-20,2025-11,android,MY,variant,lower_friction,self_select,True,INTJ,practicing,ambivert,67.4,54.5,True,True
u_01868,2025-09-20,2025-09,ios,ID,variant,lower_friction,test_or_skip,False,,devoted,deep_introvert,45.7,71.1,True,True
u_01869,2025-12-03,2025-12,ios,ID,control,baseline,mandatory_test,True,ISTP,practicing,ambivert,27.4,57.7,False,False
u_01870,2025-06-01,2025-06,android,MY,variant,lower_friction,self_select,True,ESTJ,practicing,ambivert,26.0,68.0,True,False
u_01871,2025-11-30,2025-11,ios,MY,variant,lower_friction,self_select,True,INFP,devoted,extrovert,31.0,32.3,True,True
u_01872,2025-03-02,2025-03,ios,US,variant,lower_friction,self_select,True,ENFJ,practicing,ambivert,39.1,66.9,True,False
u_01873,2025-03-09,2025-03,web,US,control,baseline,mandatory_test,False,,devoted,introvert,39.5,71.0,True,False
u_01874,2025-11-05,2025-11,ios,ID,control,baseline,mandatory_test,False,,practicing,extrovert,34.2,42.1,False,False
u_01875,2025-12-08,2025-12,android,US,variant,lower_friction,test_or_skip,False,,practicing,extrovert,67.4,62.9,True,True
u_01876,2025-09-16,2025-09,android,UK,control,baseline,mandatory_test,False,,devoted,introvert,55.1,44.0,True,True
u_01877,2025-01-12,2025-01,ios,MY,control,baseline,mandatory_test,False,,practicing,introvert,0.0,90.7,True,False
u_01878,2025-04-18,2025-04,android,ID,variant,lower_friction,self_select,True,ISTP,cultural,introvert,55.5,51.5,True,False
u_01879,2025-04-06,2025-04,ios,CA,control,baseline,mandatory_test,False,,deep_seeker,ambivert,58.6,79.2,True,True
u_01880,2025-05-03,2025-05,ios,AE,control,baseline,mandatory_test,True,ESTP,practicing,introvert,62.3,48.6,False,False
u_01881,2025-10-04,2025-10,ios,ID,control,baseline,mandatory_test,True,ESTP,spiritual,deep_introvert,47.8,61.8,True,True
u_01882,2025-08-13,2025-08,ios,US,control,baseline,mandatory_test,False,,cultural,ambivert,51.0,69.2,False,False
u_01883,2025-08-14,2025-08,android,ID,variant,lower_friction,test_or_skip,False,,spiritual,deep_introvert,34.9,84.6,False,False
u_01884,2025-10-03,2025-10,android,AU,control,baseline,mandatory_test,False,,cultural,introvert,34.0,92.6,True,False
u_01885,2025-09-17,2025-09,android,UK,variant,lower_friction,self_select,True,ENFP,devoted,extrovert,69.4,42.0,True,True
u_01886,2025-07-07,2025-07,ios,MY,variant,lower_friction,self_select,True,INTJ,practicing,extrovert,55.2,75.4,True,False
u_01887,2025-07-10,2025-07,ios,ID,control,baseline,mandatory_test,False,,deep_seeker,ambivert,57.2,69.0,True,False
u_01888,2025-10-26,2025-10,android,US,control,baseline,mandatory_test,False,,cultural,extrovert,59.5,75.6,True,True
u_01889,2025-06-01,2025-06,android,SG,control,baseline,mandatory_test,False,,deep_seeker,deep_introvert,49.1,74.9,True,False
u_01890,2025-03-24,2025-03,ios,MY,variant,lower_friction,test_or_skip,False,,deep_seeker,deep_introvert,63.7,10.3,True,True
u_01891,2025-01-07,2025-01,android,MY,variant,lower_friction,test_or_skip,False,,cultural,introvert,30.6,80.9,True,False
u_01892,2025-06-22,2025-06,ios,AU,control,baseline,mandatory_test,False,,practicing,ambivert,40.9,82.1,True,True
u_01893,2025-04-09,2025-04,ios,US,variant,lower_friction,test_or_skip,False,,practicing,ambivert,51.8,64.7,True,True
u_01894,2025-05-01,2025-05,ios,MY,variant,lower_friction,test_or_skip,False,,practicing,extrovert,37.2,43.6,True,True
u_01895,2025-09-03,2025-09,ios,UK,variant,lower_friction,test_or_skip,False,,practicing,extrovert,34.0,42.7,False,False
u_01896,2025-11-23,2025-11,ios,AE,control,baseline,mandatory_test,False,,practicing,ambivert,47.0,63.0,True,False
u_01897,2025-01-26,2025-01,ios,AE,variant,lower_friction,test_or_skip,False,,cultural,introvert,12.1,78.1,True,True
u_01898,2025-02-09,2025-02,ios,CA,control,baseline,mandatory_test,False,,cultural,ambivert,15.5,88.6,True,True
