experiment_id,user_id,variant,assigned_at
EXP_MBTI_ONBOARDING_001,u_02502,control,2025-09-22
EXP_MBTI_ONBOARDING_001,u_02503,control,2025-12-31
EXP_MBTI_ONBOARDING_001,u_02504,variant,2025-01-12
EXP_MBTI_ONBOARDING_001,u_02505,control,2025-08-21
EXP_MBTI_ONBOARDING_001,u_02506,control,2025-10-12
EXP_MBTI_ONBOARDING_001,u_02507,variant,2025-03-04
EXP_MBTI_ONBOARDING_001,u_02508,control,2025-12-05
EXP_MBTI_ONBOARDING_001,u_02509,control,2025-10-28
EXP_MBTI_ONBOARDING_001,u_02510,variant,2025-11-25
EXP_MBTI_ONBOARDING_001,u_02511,variant,2025-07-19
EXP_MBTI_ONBOARDING_001,u_02512,variant,2025-09-08
EXP_MBTI_ONBOARDING_001,u_02513,control,2025-08-24
EXP_MBTI_ONBOARDING_001,u_02514,control,2025-03-06
EXP_MBTI_ONBOARDING_001,u_02515,variant,2025-04-12
EXP_MBTI_ONBOARDING_001,u_02516,variant,2025-02-28
EXP_MBTI_ONBOARDING_001,u_02517,control,2025-07-09
EXP_MBTI_ONBOARDING_001,u_02518,control,2025-12-17
EXP_MBTI_ONBOARDING_001,u_02519,variant,2025-11-14
EXP_MBTI_ONBOARDING_001,u_02520,control,2025-05-25
EXP_MBTI_ONBOARDING_001,u_02521,control,2025-09-08
EXP_MBTI_ONBOARDING_001,u_02522,variant,2025-11-26
EXP_MBTI_ONBOARDING_001,u_02523,variant,2025-11-09
EXP_MBTI_ONBOARDING_001,u_02524,variant,2025-08-02
EXP_MBTI_ONBOARDING_001,u_02525,control,2025-01-28
EXP_MBTI_ONBOARDING_001,u_02526,variant,2025-02-04
EXP_MBTI_ONBOARDING_001,u_02527,control,2025-08-20
EXP_MBTI_ONBOARDING_001,u_02528,control,2025-09-01
EXP_MBTI_ONBOARDING_001,u_02529,control,2025-06-05
EXP_MBTI_ONBOARDING_001,u_02530,variant,2025-10-08
EXP_MBTI_ONBOARDING_001,u_02531,variant,2025-10-16
EXP_MBTI_ONBOARDING_001,u_02532,variant,2025-04-03
EXP_MBTI_ONBOARDING_001,u_02533,variant,2025-04-06
EXP_MBTI_ONBOARDING_001,u_02534,variant,2025-03-26
EXP_MBTI_ONBOARDING_001,u_02535,control,2025-07-24
EXP_MBTI_ONBOARDING_001,u_02536,variant,2025-12-30
EXP_MBTI_ONBOARDING_001,u_02537,control,2025-08-24
EXP_MBTI_ONBOARDING_001,u_02538,variant,2025-09-30
EXP_MBTI_ONBOARDING_001,u_02539,variant,2025-10-11
EXP_MBTI_ONBOARDING_001,u_02540,variant,2025-10-10
EXP_MBTI_ONBOARDING_001,u_02541,variant,2025-06-14
EXP_MBTI_ONBOARDING_001,u_02542,control,2025-05-27
EXP_MBTI_ONBOARDING_001,u_02543,control,2025-04-29
EXP_MBTI_ONBOARDING_001,u_02544,control,2025-07-20
EXP_MBTI_ONBOARDING_001,u_02545,variant,2025-12-27
EXP_MBTI_ONBOARDING_001,u_02546,variant,2025-10-10
EXP_MBTI_ONBOARDING_001,u_02547,control,2025-12-19
EXP_MBTI_ONBOARDING_001,u_02548,variant,2025-11-23
EXP_MBTI_ONBOARDING_001,u_02549,control,2025-01-16
EXP_MBTI_ONBOARDING_001,u_02550,control,2025-12-22
EXP_MBTI_ONBOARDING_001,u_02551,control,2025-09-19
EXP_MBTI_ONBOARDING_001,u_02552,control,2025-06-25
EXP_MBTI_ONBOARDING_001,u_02553,control,2025-10-29
EXP_MBTI_ONBOARDING_001,u_02554,variant,2025-02-14
EXP_MBTI_ONBOARDING_001,u_02555,control,2025-01-19
EXP_MBTI_ONBOARDING_001,u_02556,variant,2025-04-29
EXP_MBTI_ONBOARDING_001,u_02557,control,2025-04-04
EXP_MBTI_ONBOARDING_001,u_02558,variant,2025-05-19
EXP_MBTI_ONBOARDING_001,u_02559,variant,2025-09-16
EXP_MBTI_ONBOARDING_001,u_02560,control,2025-08-02
EXP_MBTI_ONBOARDING_001,u_02561,control,2025-12-17
EXP_MBTI_ONBOARDING_001,u_02562,control,2025-01-03
EXP_MBTI_ONBOARDING_001,u_02563,control,2025-07-21
EXP_MBTI_ONBOARDING_001,u_02564,control,2025-03-07
EXP_MBTI_ONBOARDING_001,u_02565,variant,2025-09-30
EXP_MBTI_ONBOARDING_001,u_02566,variant,2025-12-13
EXP_MBTI_ONBOARDING_001,u_02567,control,2025-03-29
EXP_MBTI_ONBOARDING_001,u_02568,variant,2025-05-05
EXP_MBTI_ONBOARDING_001,u_02569,control,2025-10-30
EXP_MBTI_ONBOARDING_001,u_02570,control,2025-06-01
EXP_MBTI_ONBOARDING_001,u_02571,control,2025-08-10
EXP_MBTI_ONBOARDING_001,u_02572,control,2025-11-06
EXP_MBTI_ONBOARDING_001,u_02573,variant,2025-03-13
EXP_MBTI_ONBOARDING_001,u_02574,variant,2025-11-07
EXP_MBTI_ONBOARDING_001,u_02575,variant,2025-06-16
EXP_MBTI_ONBOARDING_001,u_02576,control,2025-05-20
EXP_MBTI_ONBOARDING_001,u_02577,variant,2025-04-10
EXP_MBTI_ONBOARDING_001,u_02578,control,2025-04-06
EXP_MBTI_ONBOARDING_001,u_02579,control,2025-10-20
EXP_MBTI_ONBOARDING_001,u_02580,variant,2025-08-18
EXP_MBTI_ONBOARDING_001,u_02581,variant,2025-04-20
EXP_MBTI_ONBOARDING_001,u_02582,control,2025-05-04
EXP_MBTI_ONBOARDING_001,u_02583,variant,2025-10-05
EXP_MBTI_ONBOARDING_001,u_02584,variant,2025-06-23
EXP_MBTI_ONBOARDING_001,u_02585,control,2025-01-31
EXP_MBTI_ONBOARDING_001,u_02586,control,2025-01-21
EXP_MBTI_ONBOARDING_001,u_02587,control,2025-10-01
EXP_MBTI_ONBOARDING_001,u_02588,variant,2025-05-31
EXP_MBTI_ONBOARDING_001,u_02589,variant,2025-08-21
EXP_MBTI_ONBOARDING_001,u_02590,control,2025-02-24
EXP_MBTI_ONBOARDING_001,u_02591,variant,2025-09-14
EXP_MBTI_ONBOARDING_001,u_02592,variant,2025-09-21
EXP_MBTI_ONBOARDING_001,u_02593,variant,2025-11-19
EXP_MBTI_ONBOARDING_001,u_02594,control,2025-04-07
EXP_MBTI_ONBOARDING_001,u_02595,control,2025-09-30
EXP_MBTI_ONBOARDING_001,u_02596,control,2025-07-12
EXP_MBTI_ONBOARDING_001,u_02597,control,2025-01-26
EXP_MBTI_ONBOARDING_001,u_02598,control,2025-12-26
EXP_MBTI_ONBOARDING_001,u_02599,control,2025-07-30
EXP_MBTI_ONBOARDING_001,u_02600,control,2025-10-30
EXP_MBTI_ONBOARDING_001,u_02601,variant,2025-12-05
EXP_MBTI_ONBOARDING_001,u_02602,variant,2025-10-22
EXP_MBTI_ONBOARDING_001,u_02603,control,2025-06-08
EXP_MBTI_ONBOARDING_001,u_02604,variant,2025-12-27
EXP_MBTI_ONBOARDING_001,u_02605,variant,2025-11-22
EXP_MBTI_ONBOARDING_001,u_02606,control,2025-10-13
EXP_MBTI_ONBOARDING_001,u_02607,control,2025-07-04
EXP_MBTI_ONBOARDING_001,u_02608,variant,2025-11-18
EXP_MBTI_ONBOARDING_001,u_02609,variant,2025-09-21
EXP_MBTI_ONBOARDING_001,u_02610,variant,2025-04-24
EXP_MBTI_ONBOARDING_001,u_02611,variant,2025-08-10
EXP_MBTI_ONBOARDING_001,u_02612,variant,2025-02-03
EXP_MBTI_ONBOARDING_001,u_02613,control,2025-12-03
EXP_MBTI_ONBOARDING_001,u_02614,variant,2025-12-14
EXP_MBTI_ONBOARDING_001,u_02615,variant,2025-12-05
EXP_MBTI_ONBOARDING_001,u_02616,variant,2025-12-23
EXP_MBTI_ONBOARDING_001,u_02617,variant,2025-01-25
EXP_MBTI_ONBOARDING_001,u_02618,control,2025-08-29
EXP_MBTI_ONBOARDING_001,u_02619,variant,2025-07-19
EXP_MBTI_ONBOARDING_001,u_02620,variant,2025-06-24
EXP_MBTI_ONBOARDING_001,u_02621,control,2025-09-22
EXP_MBTI_ONBOARDING_001,u_02622,variant,2025-04-27
EXP_MBTI_ONBOARDING_001,u_02623,variant,2025-10-29
EXP_MBTI_ONBOARDING_001,u_02624,variant,2025-01-26
EXP_MBTI_ONBOARDING_001,u_02625,variant,2025-09-10
EXP_MBTI_ONBOARDING_001,u_02626,variant,2025-02-24
EXP_MBTI_ONBOARDING_001,u_02627,variant,2025-10-29
EXP_MBTI_ONBOARDING_001,u_02628,variant,2025-07-28
EXP_MBTI_ONBOARDING_001,u_02629,variant,2025-12-24
EXP_MBTI_ONBOARDING_001,u_02630,variant,2025-10-31
EXP_MBTI_ONBOARDING_001,u_02631,variant,2025-11-06
EXP_MBTI_ONBOARDING_001,u_02632,control,2025-10-01
EXP_MBTI_ONBOARDING_001,u_02633,control,2025-09-01
EXP_MBTI_ONBOARDING_001,u_02634,variant,2025-06-17
EXP_MBTI_ONBOARDING_001,u_02635,control,2025-11-09
EXP_MBTI_ONBOARDING_001,u_02636,variant,2025-01-05
EXP_MBTI_ONBOARDING_001,u_02637,variant,2025-04-29
EXP_MBTI_ONBOARDING_001,u_02638,control,2025-06-08
EXP_MBTI_ONBOARDING_001,u_02639,variant,2025-01-27
EXP_MBTI_ONBOARDING_001,u_02640,variant,2025-01-15
EXP_MBTI_ONBOARDING_001,u_02641,variant,2025-01-13
EXP_MBTI_ONBOARDING_001,u_02642,variant,2025-10-08
EXP_MBTI_ONBOARDING_001,u_02643,control,2025-11-24
EXP_MBTI_ONBOARDING_001,u_02644,control,2025-09-11
EXP_MBTI_ONBOARDING_001,u_02645,variant,2025-08-12
EXP_MBTI_ONBOARDING_001,u_02646,variant,2025-05-21
EXP_MBTI_ONBOARDING_001,u_02647,control,2025-11-12
EXP_MBTI_ONBOARDING_001,u_02648,control,2025-10-11
EXP_MBTI_ONBOARDING_001,u_02649,control,2025-04-16
EXP_MBTI_ONBOARDING_001,u_02650,variant,2025-04-15
EXP_MBTI_ONBOARDING_001,u_02651,control,2025-09-01
EXP_MBTI_ONBOARDING_001,u_02652,control,2025-12-29
EXP_MBTI_ONBOARDING_001,u_02653,control,2025-04-08
EXP_MBTI_ONBOARDING_001,u_02654,variant,2025-03-31
EXP_MBTI_ONBOARDING_001,u_02655,control,2025-05-06
EXP_MBTI_ONBOARDING_001,u_02656,control,2025-09-18
EXP_MBTI_ONBOARDING_001,u_02657,variant,2025-05-13
EXP_MBTI_ONBOARDING_001,u_02658,variant,2025-10-31
EXP_MBTI_ONBOARDING_001,u_02659,control,2025-08-10
EXP_MBTI_ONBOARDING_001,u_02660,variant,2025-12-02
EXP_MBTI_ONBOARDING_001,u_02661,control,2025-09-21
EXP_MBTI_ONBOARDING_001,u_02662,control,2025-02-28
EXP_MBTI_ONBOARDING_001,u_02663,control,2025-02-09
EXP_MBTI_ONBOARDING_001,u_02664,control,2025-01-30
EXP_MBTI_ONBOARDING_001,u_02665,variant,2025-01-02
EXP_MBTI_ONBOARDING_001,u_02666,control,2025-04-07
EXP_MBTI_ONBOARDING_001,u_02667,control,2025-12-20
EXP_MBTI_ONBOARDING_001,u_02668,variant,2025-12-01
EXP_MBTI_ONBOARDING_001,u_02669,control,2025-05-13
EXP_MBTI_ONBOARDING_001,u_02670,control,2025-07-07
EXP_MBTI_ONBOARDING_001,u_02671,control,2025-06-30
EXP_MBTI_ONBOARDING_001,u_02672,variant,2025-02-27
EXP_MBTI_ONBOARDING_001,u_02673,control,2025-11-01
EXP_MBTI_ONBOARDING_001,u_02674,control,2025-10-31
EXP_MBTI_ONBOARDING_001,u_02675,variant,2025-11-02
EXP_MBTI_ONBOARDING_001,u_02676,control,2025-04-30
EXP_MBTI_ONBOARDING_001,u_02677,control,2025-03-04
EXP_MBTI_ONBOARDING_001,u_02678,control,2025-10-14
EXP_MBTI_ONBOARDING_001,u_02679,variant,2025-05-05
EXP_MBTI_ONBOARDING_001,u_02680,variant,2025-03-03
EXP_MBTI_ONBOARDING_001,u_02681,control,2025-04-01
EXP_MBTI_ONBOARDING_001,u_02682,variant,2025-04-13
EXP_MBTI_ONBOARDING_001,u_02683,control,2025-09-27
EXP_MBTI_ONBOARDING_001,u_02684,control,2025-11-08
EXP_MBTI_ONBOARDING_001,u_02685,variant,2025-05-11
EXP_MBTI_ONBOARDING_001,u_02686,variant,2025-06-06
EXP_MBTI_ONBOARDING_001,u_02687,variant,2025-02-03
EXP_MBTI_ONBOARDING_001,u_02688,control,2025-07-21
EXP_MBTI_ONBOARDING_001,u_02689,variant,2025-08-04
EXP_MBTI_ONBOARDING_001,u_02690,variant,2025-05-16
EXP_MBTI_ONBOARDING_001,u_02691,variant,2025-12-07
EXP_MBTI_ONBOARDING_001,u_02692,control,2025-07-29
EXP_MBTI_ONBOARDING_001,u_02693,variant,2025-02-19
EXP_MBTI_ONBOARDING_001,u_02694,variant,2025-01-22
EXP_MBTI_ONBOARDING_001,u_02695,control,2025-07-23
EXP_MBTI_ONBOARDING_001,u_02696,control,2025-05-10
EXP_MBTI_ONBOARDING_001,u_02697,variant,2025-09-23
EXP_MBTI_ONBOARDING_001,u_02698,variant,2025-02-02
EXP_MBTI_ONBOARDING_001,u_02699,variant,2025-09-05
EXP_MBTI_ONBOARDING_001,u_02700,control,2025-11-06
EXP_MBTI_ONBOARDING_001,u_02701,control,2025-07-04
EXP_MBTI_ONBOARDING_001,u_02702,control,2025-12-14
EXP_MBTI_ONBOARDING_001,u_02703,control,2025-04-28
EXP_MBTI_ONBOARDING_001,u_02704,variant,2025-08-15
EXP_MBTI_ONBOARDING_001,u_02705,variant,2025-09-06
EXP_MBTI_ONBOARDING_001,u_02706,variant,2025-10-09
EXP_MBTI_ONBOARDING_001,u_02707,variant,2025-10-11
EXP_MBTI_ONBOARDING_001,u_02708,variant,2025-04-08
EXP_MBTI_ONBOARDING_001,u_02709,variant,2025-08-05
EXP_MBTI_ONBOARDING_001,u_02710,control,2025-12-02
EXP_MBTI_ONBOARDING_001,u_02711,variant,2025-06-08
EXP_MBTI_ONBOARDING_001,u_02712,control,2025-07-27
EXP_MBTI_ONBOARDING_001,u_02713,control,2025-12-11
EXP_MBTI_ONBOARDING_001,u_02714,control,2025-12-27
EXP_MBTI_ONBOARDING_001,u_02715,control,2025-01-27
EXP_MBTI_ONBOARDING_001,u_02716,variant,2025-11-26
EXP_MBTI_ONBOARDING_001,u_02717,control,2025-06-30
EXP_MBTI_ONBOARDING_001,u_02718,variant,2025-05-21
EXP_MBTI_ONBOARDING_001,u_02719,variant,2025-06-07
EXP_MBTI_ONBOARDING_001,u_02720,variant,2025-02-17
EXP_MBTI_ONBOARDING_001,u_02721,control,2025-09-06
EXP_MBTI_ONBOARDING_001,u_02722,variant,2025-02-14
EXP_MBTI_ONBOARDING_001,u_02723,variant,2025-11-15
EXP_MBTI_ONBOARDING_001,u_02724,variant,2025-11-13
EXP_MBTI_ONBOARDING_001,u_02725,variant,2025-10-12
EXP_MBTI_ONBOARDING_001,u_02726,control,2025-04-14
EXP_MBTI_ONBOARDING_001,u_02727,variant,2025-11-14
EXP_MBTI_ONBOARDING_001,u_02728,control,2025-07-24
EXP_MBTI_ONBOARDING_001,u_02729,variant,2025-11-21
EXP_MBTI_ONBOARDING_001,u_02730,control,2025-09-20
EXP_MBTI_ONBOARDING_001,u_02731,control,2025-12-14
EXP_MBTI_ONBOARDING_001,u_02732,control,2025-09-06
EXP_MBTI_ONBOARDING_001,u_02733,variant,2025-07-30
EXP_MBTI_ONBOARDING_001,u_02734,control,2025-10-16
EXP_MBTI_ONBOARDING_001,u_02735,control,2025-01-03
EXP_MBTI_ONBOARDING_001,u_02736,variant,2025-01-03
EXP_MBTI_ONBOARDING_001,u_02737,control,2025-06-06
EXP_MBTI_ONBOARDING_001,u_02738,variant,2025-04-06
EXP_MBTI_ONBOARDING_001,u_02739,variant,2025-09-01
EXP_MBTI_ONBOARDING_001,u_02740,variant,2025-06-13
EXP_MBTI_ONBOARDING_001,u_02741,control,2025-04-19
EXP_MBTI_ONBOARDING_001,u_02742,control,2025-02-05
EXP_MBTI_ONBOARDING_001,u_02743,variant,2025-03-27
EXP_MBTI_ONBOARDING_001,u_02744,control,2025-09-15
EXP_MBTI_ONBOARDING_001,u_02745,variant,2025-11-30
EXP_MBTI_ONBOARDING_001,u_02746,control,2025-06-06
EXP_MBTI_ONBOARDING_001,u_02747,control,2025-09-05
EXP_MBTI_ONBOARDING_001,u_02748,variant,2025-11-23
EXP_MBTI_ONBOARDING_001,u_02749,control,2025-02-05
EXP_MBTI_ONBOARDING_001,u_02750,control,2025-04-23
EXP_MBTI_ONBOARDING_001,u_02751,control,2025-09-13
EXP_MBTI_ONBOARDING_001,u_02752,control,2025-10-25
EXP_MBTI_ONBOARDING_001,u_02753,variant,2025-06-16
EXP_MBTI_ONBOARDING_001,u_02754,control,2025-04-13
EXP_MBTI_ONBOARDING_001,u_02755,variant,2025-08-09
EXP_MBTI_ONBOARDING_001,u_02756,variant,2025-12-29
EXP_MBTI_ONBOARDING_001,u_02757,control,2025-02-17
EXP_MBTI_ONBOARDING_001,u_02758,variant,2025-10-01
EXP_MBTI_ONBOARDING_001,u_02759,variant,2025-01-27
EXP_MBTI_ONBOARDING_001,u_02760,control,2025-10-01
EXP_MBTI_ONBOARDING_001,u_02761,variant,2025-06-30
EXP_MBTI_ONBOARDING_001,u_02762,variant,2025-08-25
EXP_MBTI_ONBOARDING_001,u_02763,variant,2025-02-22
EXP_MBTI_ONBOARDING_001,u_02764,variant,2025-05-15
EXP_MBTI_ONBOARDING_001,u_02765,variant,2025-01-08
EXP_MBTI_ONBOARDING_001,u_02766,variant,2025-04-08
EXP_MBTI_ONBOARDING_001,u_02767,variant,2025-04-26
EXP_MBTI_ONBOARDING_001,u_02768,variant,2025-05-11
EXP_MBTI_ONBOARDING_001,u_02769,variant,2025-06-25
EXP_MBTI_ONBOARDING_001,u_02770,variant,2025-07-27
EXP_MBTI_ONBOARDING_001,u_02771,control,2025-08-25
EXP_MBTI_ONBOARDING_001,u_02772,variant,2025-04-22
EXP_MBTI_ONBOARDING_001,u_02773,control,2025-02-01
EXP_MBTI_ONBOARDING_001,u_02774,variant,2025-02-11
EXP_MBTI_ONBOARDING_001,u_02775,variant,2025-12-10
EXP_MBTI_ONBOARDING_001,u_02776,variant,2025-05-24
EXP_MBTI_ONBOARDING_001,u_02777,control,2025-07-20
EXP_MBTI_ONBOARDING_001,u_02778,variant,2025-01-05
EXP_MBTI_ONBOARDING_001,u_02779,variant,2025-08-24
EXP_MBTI_ONBOARDING_001,u_02780,control,2025-01-17
EXP_MBTI_ONBOARDING_001,u_02781,variant,2025-02-09
EXP_MBTI_ONBOARDING_001,u_02782,variant,2025-01-06
EXP_MBTI_ONBOARDING_001,u_02783,variant,2025-01-21
EXP_MBTI_ONBOARDING_001,u_02784,variant,2025-02-19
EXP_MBTI_ONBOARDING_001,u_02785,variant,2025-07-31
EXP_MBTI_ONBOARDING_001,u_02786,variant,2025-12-03
EXP_MBTI_ONBOARDING_001,u_02787,control,2025-04-27
EXP_MBTI_ONBOARDING_001,u_02788,control,2025-12-21
EXP_MBTI_ONBOARDING_001,u_02789,variant,2025-04-18
EXP_MBTI_ONBOARDING_001,u_02790,control,2025-11-17
EXP_MBTI_ONBOARDING_001,u_02791,control,2025-10-21
EXP_MBTI_ONBOARDING_001,u_02792,control,2025-09-26
EXP_MBTI_ONBOARDING_001,u_02793,control,2025-08-14
EXP_MBTI_ONBOARDING_001,u_02794,variant,2025-04-28
EXP_MBTI_ONBOARDING_001,u_02795,control,2025-05-24
EXP_MBTI_ONBOARDING_001,u_02796,control,2025-10-26
EXP_MBTI_ONBOARDING_001,u_02797,variant,2025-11-05
EXP_MBTI_ONBOARDING_001,u_02798,variant,2025-03-30
EXP_MBTI_ONBOARDING_001,u_02799,control,2025-09-25
EXP_MBTI_ONBOARDING_001,u_02800,control,2025-07-09
EXP_MBTI_ONBOARDING_001,u_02801,variant,2025-06-25
EXP_MBTI_ONBOARDING_001,u_02802,variant,2025-02-21
EXP_MBTI_ONBOARDING_001,u_02803,control,2025-01-14
EXP_MBTI_ONBOARDING_001,u_02804,variant,2025-02-22
EXP_MBTI_ONBOARDING_001,u_02805,control,2025-01-29
EXP_MBTI_ONBOARDING_001,u_02806,control,2025-11-22
EXP_MBTI_ONBOARDING_001,u_02807,control,2025-02-12
EXP_MBTI_ONBOARDING_001,u_02808,control,2025-09-20
EXP_MBTI_ONBOARDING_001,u_02809,control,2025-08-15
EXP_MBTI_ONBOARDING_001,u_02810,control,2025-05-29
EXP_MBTI_ONBOARDING_001,u_02811,control,2025-07-09
EXP_MBTI_ONBOARDING_001,u_02812,variant,2025-03-30
EXP_MBTI_ONBOARDING_001,u_02813,control,2025-05-11
EXP_MBTI_ONBOARDING_001,u_02814,control,2025-07-05
EXP_MBTI_ONBOARDING_001,u_02815,control,2025-08-30
EXP_MBTI_ONBOARDING_001,u_02816,variant,2025-09-13
EXP_MBTI_ONBOARDING_001,u_02817,variant,2025-06-03
EXP_MBTI_ONBOARDING_001,u_02818,variant,2025-09-15
EXP_MBTI_ONBOARDING_001,u_02819,variant,2025-07-20
EXP_MBTI_ONBOARDING_001,u_02820,variant,2025-12-31
EXP_MBTI_ONBOARDING_001,u_02821,control,2025-09-03
EXP_MBTI_ONBOARDING_001,u_02822,variant,2025-08-08
EXP_MBTI_ONBOARDING_001,u_02823,control,2025-06-18
EXP_MBTI_ONBOARDING_001,u_02824,variant,2025-11-20
EXP_MBTI_ONBOARDING_001,u_02825,control,2025-08-23
EXP_MBTI_ONBOARDING_001,u_02826,variant,2025-06-07
EXP_MBTI_ONBOARDING_001,u_02827,variant,2025-05-10
EXP_MBTI_ONBOARDING_001,u_02828,variant,2025-12-15
EXP_MBTI_ONBOARDING_001,u_02829,variant,2025-11-10
EXP_MBTI_ONBOARDING_001,u_02830,control,2025-11-05
EXP_MBTI_ONBOARDING_001,u_02831,control,2025-09-24
EXP_MBTI_ONBOARDING_001,u_02832,variant,2025-10-01
EXP_MBTI_ONBOARDING_001,u_02833,variant,2025-01-16
EXP_MBTI_ONBOARDING_001,u_02834,control,2025-05-25
EXP_MBTI_ONBOARDING_001,u_02835,control,2025-01-03
EXP_MBTI_ONBOARDING_001,u_02836,variant,2025-06-04
EXP_MBTI_ONBOARDING_001,u_02837,control,2025-01-22
EXP_MBTI_ONBOARDING_001,u_02838,control,2025-07-19
EXP_MBTI_ONBOARDING_001,u_02839,variant,2025-06-25
EXP_MBTI_ONBOARDING_001,u_02840,variant,2025-09-24
EXP_MBTI_ONBOARDING_001,u_02841,control,2025-03-06
EXP_MBTI_ONBOARDING_001,u_02842,control,2025-06-18
EXP_MBTI_ONBOARDING_001,u_02843,control,2025-04-23
EXP_MBTI_ONBOARDING_001,u_02844,variant,2025-09-09
EXP_MBTI_ONBOARDING_001,u_02845,control,2025-05-30
EXP_MBTI_ONBOARDING_001,u_02846,control,2025-01-13
EXP_MBTI_ONBOARDING_001,u_02847,control,2025-06-30
EXP_MBTI_ONBOARDING_001,u_02848,control,2025-06-23
EXP_MBTI_ONBOARDING_001,u_02849,control,2025-09-03
EXP_MBTI_ONBOARDING_001,u_02850,variant,2025-03-07
EXP_MBTI_ONBOARDING_001,u_02851,control,2025-12-07
EXP_MBTI_ONBOARDING_001,u_02852,variant,2025-06-19
EXP_MBTI_ONBOARDING_001,u_02853,variant,2025-09-23
EXP_MBTI_ONBOARDING_001,u_02854,variant,2025-07-20
EXP_MBTI_ONBOARDING_001,u_02855,control,2025-03-15
EXP_MBTI_ONBOARDING_001,u_02856,control,2025-03-14
EXP_MBTI_ONBOARDING_001,u_02857,control,2025-01-17
EXP_MBTI_ONBOARDING_001,u_02858,variant,2025-08-11
EXP_MBTI_ONBOARDING_001,u_02859,variant,2025-07-01
EXP_MBTI_ONBOARDING_001,u_02860,variant,2025-08-29
EXP_MBTI_ONBOARDING_001,u_02861,control,2025-08-12
EXP_MBTI_ONBOARDING_001,u_02862,variant,2025-05-13
EXP_MBTI_ONBOARDING_001,u_02863,variant,2025-10-25
EXP_MBTI_ONBOARDING_001,u_02864,control,2025-12-11
EXP_MBTI_ONBOARDING_001,u_02865,control,2025-02-03
EXP_MBTI_ONBOARDING_001,u_02866,control,2025-03-25
EXP_MBTI_ONBOARDING_001,u_02867,control,2025-06-22
EXP_MBTI_ONBOARDING_001,u_02868,control,2025-08-31
EXP_MBTI_ONBOARDING_001,u_02869,control,2025-07-26
EXP_MBTI_ONBOARDING_001,u_02870,variant,2025-03-01
EXP_MBTI_ONBOARDING_001,u_02871,control,2025-06-14
EXP_MBTI_ONBOARDING_001,u_02872,variant,2025-11-27
EXP_MBTI_ONBOARDING_001,u_02873,variant,2025-12-02
EXP_MBTI_ONBOARDING_001,u_02874,variant,2025-12-13
EXP_MBTI_ONBOARDING_001,u_02875,variant,2025-01-24
EXP_MBTI_ONBOARDING_001,u_02876,control,2025-08-29
EXP_MBTI_ONBOARDING_001,u_02877,variant,2025-05-21
EXP_MBTI_ONBOARDING_001,u_02878,variant,2025-07-27
EXP_MBTI_ONBOARDING_001,u_02879,control,2025-02-12
EXP_MBTI_ONBOARDING_001,u_02880,control,2025-11-21
EXP_MBTI_ONBOARDING_001,u_02881,variant,2025-08-27
EXP_MBTI_ONBOARDING_001,u_02882,control,2025-08-06
EXP_MBTI_ONBOARDING_001,u_02883,variant,2025-04-02
EXP_MBTI_ONBOARDING_001,u_02884,control,2025-01-25
EXP_MBTI_ONBOARDING_001,u_02885,control,2025-05-18
EXP_MBTI_ONBOARDING_001,u_02886,control,2025-02-26
EXP_MBTI_ONBOARDING_001,u_02887,variant,2025-04-23
EXP_MBTI_ONBOARDING_001,u_02888,control,2025-09-15
EXP_MBTI_ONBOARDING_001,u_02889,control,2025-04-19
EXP_MBTI_ONBOARDING_001,u_02890,variant,2025-12-10
EXP_MBTI_ONBOARDING_001,u_02891,control,2025-05-12
EXP_MBTI_ONBOARDING_001,u_02892,control,2025-04-26
EXP_MBTI_ONBOARDING_001,u_02893,control,2025-04-13
EXP_MBTI_ONBOARDING_001,u_02894,variant,2025-10-07
EXP_MBTI_ONBOARDING_001,u_02895,control,2025-10-22
EXP_MBTI_ONBOARDING_001,u_02896,control,2025-08-12
EXP_MBTI_ONBOARDING_001,u_02897,control,2025-11-03
EXP_MBTI_ONBOARDING_001,u_02898,variant,2025-01-25
EXP_MBTI_ONBOARDING_001,u_02899,control,2025-08-27
EXP_MBTI_ONBOARDING_001,u_02900,variant,2025-12-13
EXP_MBTI_ONBOARDING_001,u_02901,control,2025-10-07
EXP_MBTI_ONBOARDING_001,u_02902,variant,2025-06-17
EXP_MBTI_ONBOARDING_001,u_02903,control,2025-03-12
EXP_MBTI_ONBOARDING_001,u_02904,control,2025-03-26
EXP_MBTI_ONBOARDING_001,u_02905,variant,2025-08-01
EXP_MBTI_ONBOARDING_001,u_02906,variant,2025-08-15
EXP_MBTI_ONBOARDING_001,u_02907,variant,2025-02-21
EXP_MBTI_ONBOARDING_001,u_02908,variant,2025-01-28
EXP_MBTI_ONBOARDING_001,u_02909,control,2025-10-13
EXP_MBTI_ONBOARDING_001,u_02910,control,2025-09-17
EXP_MBTI_ONBOARDING_001,u_02911,variant,2025-03-10
EXP_MBTI_ONBOARDING_001,u_02912,variant,2025-05-15
EXP_MBTI_ONBOARDING_001,u_02913,variant,2025-02-05
EXP_MBTI_ONBOARDING_001,u_02914,control,2025-04-05
EXP_MBTI_ONBOARDING_001,u_02915,variant,2025-03-19
EXP_MBTI_ONBOARDING_001,u_02916,control,2025-07-20
EXP_MBTI_ONBOARDING_001,u_02917,variant,2025-11-08
EXP_MBTI_ONBOARDING_001,u_02918,control,2025-02-02
